date,first_user_source,first_user_medium,first_user_campaign,first_user_channel_group,new_users,total_users,sessions,engaged_sessions,engagement_rate,event_count,conversions,total_revenue
2025-06-12T00:00:00Z,google,organic,(not set),Organic Search,154,160,227,132,58.15,1031,8,387.26
2025-06-12T00:00:00Z,(direct),(none),(not set),Direct,97,122,158,96,60.76,492,4,213.1
2025-06-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,53,68,85,39,45.88,333,3,169.05
2025-06-12T00:00:00Z,facebook,social,(not set),Organic Social,39,45,48,25,52.08,199,1,30.67
2025-06-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,31,32,46,26,56.52,143,1,53.03
2025-06-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,10,10,5,50.0,37,0,0.0
2025-06-13T00:00:00Z,google,organic,(not set),Organic Search,155,163,186,100,53.76,628,7,384.77
2025-06-13T00:00:00Z,(direct),(none),(not set),Direct,86,89,127,79,62.2,437,5,253.3
2025-06-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,52,67,78,38,48.72,342,2,87.72
2025-06-13T00:00:00Z,facebook,social,(not set),Organic Social,48,61,85,39,45.88,380,2,100.4
2025-06-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,34,49,25,51.02,211,1,47.94
2025-06-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,17,8,47.06,59,0,0.0
2025-06-14T00:00:00Z,google,organic,(not set),Organic Search,112,137,199,114,57.29,820,8,478.1
2025-06-14T00:00:00Z,(direct),(none),(not set),Direct,66,69,96,50,52.08,336,4,234.03
2025-06-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,43,43,44,21,47.73,177,1,43.13
2025-06-14T00:00:00Z,facebook,social,(not set),Organic Social,23,24,25,14,56.0,79,0,0.0
2025-06-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,20,21,30,14,46.67,131,0,0.0
2025-06-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,7,8,11,5,45.45,38,0,0.0
2025-06-15T00:00:00Z,google,organic,(not set),Organic Search,98,114,129,77,59.69,570,3,176.63
2025-06-15T00:00:00Z,(direct),(none),(not set),Direct,62,71,95,59,62.11,430,4,142.25
2025-06-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,38,44,63,29,46.03,252,1,41.04
2025-06-15T00:00:00Z,facebook,social,(not set),Organic Social,23,26,28,15,53.57,113,1,37.17
2025-06-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,17,17,24,12,50.0,82,0,0.0
2025-06-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,9,9,5,55.56,42,0,0.0
2025-06-16T00:00:00Z,google,organic,(not set),Organic Search,138,143,175,102,58.29,573,5,185.39
2025-06-16T00:00:00Z,(direct),(none),(not set),Direct,100,114,127,63,49.61,516,4,192.88
2025-06-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,59,65,76,49,64.47,354,3,160.12
2025-06-16T00:00:00Z,facebook,social,(not set),Organic Social,29,36,50,30,60.0,234,2,61.06
2025-06-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,32,42,19,45.24,136,1,56.03
2025-06-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,9,11,6,54.55,38,0,0.0
2025-06-17T00:00:00Z,google,organic,(not set),Organic Search,150,154,158,83,52.53,576,7,290.86
2025-06-17T00:00:00Z,(direct),(none),(not set),Direct,92,104,109,67,61.47,374,2,86.48
2025-06-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,67,76,82,51,62.2,375,3,142.56
2025-06-17T00:00:00Z,facebook,social,(not set),Organic Social,50,61,80,51,63.75,318,2,93.32
2025-06-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,31,37,48,25,52.08,188,1,36.61
2025-06-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,17,17,9,52.94,81,0,0.0
2025-06-18T00:00:00Z,google,organic,(not set),Organic Search,144,162,183,99,54.1,602,8,461.04
2025-06-18T00:00:00Z,(direct),(none),(not set),Direct,87,98,114,54,47.37,492,2,102.99
2025-06-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,56,69,101,58,57.43,327,2,87.02
2025-06-18T00:00:00Z,facebook,social,(not set),Organic Social,36,45,61,35,57.38,241,2,118.18
2025-06-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,25,33,19,57.58,99,1,32.96
2025-06-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,16,23,12,52.17,108,1,52.42
2025-06-19T00:00:00Z,google,organic,(not set),Organic Search,137,153,184,84,45.65,581,5,271.95
2025-06-19T00:00:00Z,(direct),(none),(not set),Direct,89,101,131,66,50.38,415,5,230.28
2025-06-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,70,81,117,61,52.14,418,3,116.77
2025-06-19T00:00:00Z,facebook,social,(not set),Organic Social,49,54,72,33,45.83,260,3,118.36
2025-06-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,43,49,31,63.27,201,1,30.95
2025-06-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,13,6,46.15,57,0,0.0
2025-06-20T00:00:00Z,google,organic,(not set),Organic Search,187,192,217,139,64.06,801,7,254.49
2025-06-20T00:00:00Z,(direct),(none),(not set),Direct,132,134,172,80,46.51,562,7,294.74
2025-06-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,58,74,104,67,64.42,404,4,203.68
2025-06-20T00:00:00Z,facebook,social,(not set),Organic Social,43,49,63,39,61.9,209,2,74.09
2025-06-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,33,36,42,20,47.62,149,1,35.46
2025-06-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,13,6,46.15,61,0,0.0
2025-06-21T00:00:00Z,google,organic,(not set),Organic Search,144,178,259,126,48.65,928,9,422.7
2025-06-21T00:00:00Z,(direct),(none),(not set),Direct,73,89,128,67,52.34,456,3,119.2
2025-06-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,44,54,64,36,56.25,211,3,163.08
2025-06-21T00:00:00Z,facebook,social,(not set),Organic Social,29,31,45,25,55.56,217,2,105.54
2025-06-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,25,32,39,20,51.28,176,1,30.08
2025-06-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,16,10,62.5,57,0,0.0
2025-06-22T00:00:00Z,google,organic,(not set),Organic Search,107,137,175,95,54.29,868,4,120.84
2025-06-22T00:00:00Z,(direct),(none),(not set),Direct,70,83,123,73,59.35,433,5,213.8
2025-06-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,41,51,54,28,51.85,227,1,39.93
2025-06-22T00:00:00Z,facebook,social,(not set),Organic Social,27,30,32,17,53.12,100,0,0.0
2025-06-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,18,21,24,12,50.0,93,0,0.0
2025-06-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,6,6,8,4,50.0,34,0,0.0
2025-06-23T00:00:00Z,google,organic,(not set),Organic Search,159,206,222,138,62.16,844,8,307.61
2025-06-23T00:00:00Z,(direct),(none),(not set),Direct,116,118,143,82,57.34,538,4,180.75
2025-06-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,72,90,91,58,63.74,407,3,97.14
2025-06-23T00:00:00Z,facebook,social,(not set),Organic Social,37,37,37,17,45.95,184,1,45.71
2025-06-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,25,27,35,22,62.86,112,1,44.47
2025-06-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,16,16,8,50.0,50,0,0.0
2025-06-24T00:00:00Z,google,organic,(not set),Organic Search,143,167,169,105,62.13,532,7,212.85
2025-06-24T00:00:00Z,(direct),(none),(not set),Direct,122,134,199,115,57.79,991,6,292.33
2025-06-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,61,72,85,52,61.18,288,2,96.47
2025-06-24T00:00:00Z,facebook,social,(not set),Organic Social,39,39,55,29,52.73,269,1,40.04
2025-06-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,34,44,61,31,50.82,204,2,117.91
2025-06-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,17,22,14,63.64,90,0,0.0
2025-06-25T00:00:00Z,google,organic,(not set),Organic Search,178,206,264,152,57.58,1268,7,372.22
2025-06-25T00:00:00Z,(direct),(none),(not set),Direct,125,131,164,83,50.61,643,6,255.17
2025-06-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,82,106,146,85,58.22,588,3,156.92
2025-06-25T00:00:00Z,facebook,social,(not set),Organic Social,44,47,61,28,45.9,219,1,42.55
2025-06-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,27,28,35,18,51.43,160,1,50.77
2025-06-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,15,9,60.0,54,0,0.0
2025-06-26T00:00:00Z,google,organic,(not set),Organic Search,138,166,225,135,60.0,875,8,304.89
2025-06-26T00:00:00Z,(direct),(none),(not set),Direct,107,134,179,88,49.16,641,5,179.4
2025-06-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,59,72,102,63,61.76,431,2,104.43
2025-06-26T00:00:00Z,facebook,social,(not set),Organic Social,41,43,51,25,49.02,182,1,49.73
2025-06-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,33,45,21,46.67,157,1,55.17
2025-06-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,15,15,7,46.67,72,0,0.0
2025-06-27T00:00:00Z,google,organic,(not set),Organic Search,182,188,229,143,62.45,973,6,249.01
2025-06-27T00:00:00Z,(direct),(none),(not set),Direct,117,132,162,97,59.88,567,6,254.41
2025-06-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,68,85,126,61,48.41,408,5,153.52
2025-06-27T00:00:00Z,facebook,social,(not set),Organic Social,39,43,58,29,50.0,242,2,117.67
2025-06-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,34,44,22,50.0,193,1,37.59
2025-06-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,12,17,11,64.71,58,0,0.0
2025-06-28T00:00:00Z,google,organic,(not set),Organic Search,113,123,127,79,62.2,438,4,227.47
2025-06-28T00:00:00Z,(direct),(none),(not set),Direct,66,66,86,42,48.84,270,2,64.13
2025-06-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,41,46,59,32,54.24,189,2,114.22
2025-06-28T00:00:00Z,facebook,social,(not set),Organic Social,22,25,26,14,53.85,113,0,0.0
2025-06-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,16,18,19,10,52.63,93,0,0.0
2025-06-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,7,7,10,4,40.0,35,0,0.0
2025-06-29T00:00:00Z,google,organic,(not set),Organic Search,118,127,170,87,51.18,642,5,200.28
2025-06-29T00:00:00Z,(direct),(none),(not set),Direct,70,89,132,81,61.36,433,6,183.23
2025-06-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,38,45,60,34,56.67,272,1,41.02
2025-06-29T00:00:00Z,facebook,social,(not set),Organic Social,24,28,39,23,58.97,185,1,51.64
2025-06-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,16,17,20,10,50.0,88,0,0.0
2025-06-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,6,6,8,4,50.0,32,0,0.0
2025-06-30T00:00:00Z,google,organic,(not set),Organic Search,230,295,386,207,53.63,1534,8,479.46
2025-06-30T00:00:00Z,(direct),(none),(not set),Direct,146,150,188,112,59.57,822,7,356.44
2025-06-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,77,77,96,47,48.96,469,4,221.14
2025-06-30T00:00:00Z,facebook,social,(not set),Organic Social,46,51,65,36,55.38,299,2,92.61
2025-06-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,31,37,21,56.76,119,1,47.22
2025-06-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,15,15,20,10,50.0,78,0,0.0
2025-07-01T00:00:00Z,google,organic,(not set),Organic Search,171,172,219,124,56.62,749,8,283.58
2025-07-01T00:00:00Z,(direct),(none),(not set),Direct,112,135,170,104,61.18,817,7,211.71
2025-07-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,64,68,78,43,55.13,318,3,134.25
2025-07-01T00:00:00Z,facebook,social,(not set),Organic Social,54,63,85,45,52.94,333,3,118.3
2025-07-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,30,38,18,47.37,157,1,37.08
2025-07-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,13,18,9,50.0,62,0,0.0
2025-07-02T00:00:00Z,google,organic,(not set),Organic Search,155,172,229,126,55.02,945,10,395.8
2025-07-02T00:00:00Z,(direct),(none),(not set),Direct,90,95,95,50,52.63,361,3,172.99
2025-07-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,52,62,87,55,63.22,340,2,68.17
2025-07-02T00:00:00Z,facebook,social,(not set),Organic Social,45,54,67,33,49.25,203,2,77.14
2025-07-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,32,35,39,22,56.41,131,0,0.0
2025-07-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,17,8,47.06,68,0,0.0
2025-07-03T00:00:00Z,google,organic,(not set),Organic Search,147,150,168,107,63.69,678,7,309.59
2025-07-03T00:00:00Z,(direct),(none),(not set),Direct,112,127,183,98,53.55,855,6,269.55
2025-07-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,59,64,79,36,45.57,363,2,75.3
2025-07-03T00:00:00Z,facebook,social,(not set),Organic Social,35,38,49,27,55.1,243,2,112.21
2025-07-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,33,33,17,51.52,126,1,57.54
2025-07-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,15,18,10,55.56,62,0,0.0
2025-07-04T00:00:00Z,google,organic,(not set),Organic Search,156,196,220,102,46.36,953,9,314.55
2025-07-04T00:00:00Z,(direct),(none),(not set),Direct,113,139,168,98,58.33,819,7,343.49
2025-07-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,49,49,55,26,47.27,187,1,30.42
2025-07-04T00:00:00Z,facebook,social,(not set),Organic Social,45,54,72,46,63.89,268,2,101.78
2025-07-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,29,37,41,22,53.66,128,1,55.77
2025-07-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,13,14,8,57.14,53,0,0.0
2025-07-05T00:00:00Z,google,organic,(not set),Organic Search,120,143,200,94,47.0,832,5,291.82
2025-07-05T00:00:00Z,(direct),(none),(not set),Direct,79,83,93,45,48.39,412,3,175.85
2025-07-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,49,62,62,34,54.84,204,2,86.62
2025-07-05T00:00:00Z,facebook,social,(not set),Organic Social,35,44,58,29,50.0,211,1,48.05
2025-07-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,21,25,34,18,52.94,147,1,30.33
2025-07-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,10,14,7,50.0,55,0,0.0
2025-07-06T00:00:00Z,google,organic,(not set),Organic Search,128,138,172,104,60.47,693,4,223.51
2025-07-06T00:00:00Z,(direct),(none),(not set),Direct,85,109,112,67,59.82,378,5,165.7
2025-07-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,50,61,80,50,62.5,389,3,117.65
2025-07-06T00:00:00Z,facebook,social,(not set),Organic Social,24,30,38,24,63.16,162,1,47.97
2025-07-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,23,25,29,16,55.17,121,1,45.19
2025-07-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,11,13,6,46.15,53,0,0.0
2025-07-07T00:00:00Z,google,organic,(not set),Organic Search,140,176,220,118,53.64,721,5,159.3
2025-07-07T00:00:00Z,(direct),(none),(not set),Direct,99,99,136,86,63.24,528,4,138.18
2025-07-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,72,81,121,63,52.07,470,3,118.36
2025-07-07T00:00:00Z,facebook,social,(not set),Organic Social,48,58,80,51,63.75,254,2,62.15
2025-07-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,30,37,42,21,50.0,131,1,41.67
2025-07-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,16,9,56.25,78,0,0.0
2025-07-08T00:00:00Z,google,organic,(not set),Organic Search,155,175,214,139,64.95,665,9,479.53
2025-07-08T00:00:00Z,(direct),(none),(not set),Direct,85,97,104,60,57.69,469,4,199.95
2025-07-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,72,86,54,62.79,337,2,81.16
2025-07-08T00:00:00Z,facebook,social,(not set),Organic Social,46,59,72,34,47.22,252,3,104.2
2025-07-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,29,39,18,46.15,132,1,47.46
2025-07-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,11,14,19,9,47.37,83,0,0.0
2025-07-09T00:00:00Z,google,organic,(not set),Organic Search,152,190,224,119,53.12,1073,10,595.93
2025-07-09T00:00:00Z,(direct),(none),(not set),Direct,115,117,164,86,52.44,802,4,213.37
2025-07-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,57,57,62,36,58.06,229,2,91.74
2025-07-09T00:00:00Z,facebook,social,(not set),Organic Social,53,54,70,44,62.86,285,1,44.01
2025-07-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,37,46,54,25,46.3,257,2,63.73
2025-07-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,14,15,20,10,50.0,62,0,0.0
2025-07-10T00:00:00Z,google,organic,(not set),Organic Search,144,184,214,110,51.4,1022,9,298.97
2025-07-10T00:00:00Z,(direct),(none),(not set),Direct,121,147,220,141,64.09,679,8,386.98
2025-07-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,60,60,72,36,50.0,299,1,52.68
2025-07-10T00:00:00Z,facebook,social,(not set),Organic Social,47,48,57,28,49.12,198,2,71.86
2025-07-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,27,29,40,19,47.5,122,1,35.67
2025-07-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,13,14,15,9,60.0,68,0,0.0
2025-07-11T00:00:00Z,google,organic,(not set),Organic Search,135,161,233,133,57.08,901,6,231.08
2025-07-11T00:00:00Z,(direct),(none),(not set),Direct,126,138,145,89,61.38,564,6,226.48
2025-07-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,92,96,58,60.42,302,2,73.99
2025-07-11T00:00:00Z,facebook,social,(not set),Organic Social,44,48,59,33,55.93,216,2,99.15
2025-07-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,35,41,47,26,55.32,167,1,38.53
2025-07-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,15,8,53.33,55,0,0.0
2025-07-12T00:00:00Z,google,organic,(not set),Organic Search,127,142,147,72,48.98,636,6,353.55
2025-07-12T00:00:00Z,(direct),(none),(not set),Direct,75,85,97,56,57.73,353,2,73.51
2025-07-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,49,53,68,38,55.88,263,2,61.76
2025-07-12T00:00:00Z,facebook,social,(not set),Organic Social,37,39,40,19,47.5,131,1,55.66
2025-07-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,31,45,22,48.89,203,1,42.67
2025-07-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,13,15,6,40.0,67,0,0.0
2025-07-13T00:00:00Z,google,organic,(not set),Organic Search,144,158,218,130,59.63,965,10,404.12
2025-07-13T00:00:00Z,(direct),(none),(not set),Direct,85,88,126,81,64.29,574,3,113.54
2025-07-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,40,46,58,27,46.55,223,2,108.45
2025-07-13T00:00:00Z,facebook,social,(not set),Organic Social,28,35,43,25,58.14,174,1,34.65
2025-07-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,24,26,29,16,55.17,123,1,59.23
2025-07-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,8,9,11,6,54.55,37,0,0.0
2025-07-14T00:00:00Z,google,organic,(not set),Organic Search,151,196,213,102,47.89,814,10,427.35
2025-07-14T00:00:00Z,(direct),(none),(not set),Direct,113,121,154,93,60.39,498,6,313.53
2025-07-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,68,84,112,62,55.36,432,3,102.92
2025-07-14T00:00:00Z,facebook,social,(not set),Organic Social,48,57,68,34,50.0,301,2,82.25
2025-07-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,27,34,40,21,52.5,157,1,45.88
2025-07-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,14,20,12,60.0,96,0,0.0
2025-07-15T00:00:00Z,google,organic,(not set),Organic Search,146,160,174,109,62.64,668,8,465.77
2025-07-15T00:00:00Z,(direct),(none),(not set),Direct,94,97,114,58,50.88,403,4,219.57
2025-07-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,75,95,99,47,47.47,485,4,186.34
2025-07-15T00:00:00Z,facebook,social,(not set),Organic Social,42,42,62,30,48.39,226,2,100.53
2025-07-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,33,41,22,53.66,123,1,59.13
2025-07-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,12,15,21,10,47.62,101,0,0.0
2025-07-16T00:00:00Z,google,organic,(not set),Organic Search,111,141,174,97,55.75,809,5,187.67
2025-07-16T00:00:00Z,(direct),(none),(not set),Direct,77,85,112,59,52.68,444,4,229.98
2025-07-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,50,52,71,39,54.93,314,1,44.41
2025-07-16T00:00:00Z,facebook,social,(not set),Organic Social,38,46,48,28,58.33,184,1,58.51
2025-07-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,20,25,36,19,52.78,164,1,51.81
2025-07-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,9,9,12,5,41.67,42,0,0.0
2025-07-17T00:00:00Z,google,organic,(not set),Organic Search,191,243,294,139,47.28,1293,12,545.25
2025-07-17T00:00:00Z,(direct),(none),(not set),Direct,121,139,187,120,64.17,661,7,299.53
2025-07-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,74,86,95,61,64.21,303,3,123.8
2025-07-17T00:00:00Z,facebook,social,(not set),Organic Social,54,64,84,46,54.76,380,3,113.24
2025-07-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,26,28,37,23,62.16,157,1,43.66
2025-07-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,17,9,52.94,57,0,0.0
2025-07-18T00:00:00Z,google,organic,(not set),Organic Search,157,179,230,147,63.91,731,9,312.91
2025-07-18T00:00:00Z,(direct),(none),(not set),Direct,130,165,226,104,46.02,926,6,204.88
2025-07-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,66,75,101,64,63.37,487,3,112.9
2025-07-18T00:00:00Z,facebook,social,(not set),Organic Social,46,48,54,25,46.3,193,2,84.3
2025-07-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,28,29,32,16,50.0,107,0,0.0
2025-07-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,10,12,13,8,61.54,63,0,0.0
2025-07-19T00:00:00Z,google,organic,(not set),Organic Search,138,150,204,102,50.0,918,8,331.38
2025-07-19T00:00:00Z,(direct),(none),(not set),Direct,78,85,112,66,58.93,339,3,145.39
