date,session_source,session_medium,session_campaign,session_channel_group,sessions,total_users,new_users,page_views,bounce_rate,engagement_rate,engaged_sessions,avg_session_duration,event_count,conversions,total_revenue
2025-06-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,83,65,22,233,51.15,49.8,46,131.9,473,2,62.24
2025-06-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,33,26,12,122,41.49,58.76,17,132.2,160,0,0.0
2025-06-05T00:00:00Z,google,organic,(not set),Organic Search,248,210,70,761,45.95,54.13,144,117.9,1231,7,227.39
2025-06-05T00:00:00Z,(direct),(none),(not set),Direct,290,245,98,739,40.86,60.78,145,150.9,932,11,617.25
2025-06-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,176,152,61,545,39.46,59.92,107,118.7,748,4,149.41
2025-06-05T00:00:00Z,facebook,social,(not set),Organic Social,126,97,36,431,49.98,51.74,71,180.7,530,4,179.49
2025-06-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,71,34,347,46.03,52.4,50,166.0,472,3,121.41
2025-06-05T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,30,12,130,43.1,55.07,22,197.9,208,1,59.1
2025-06-06T00:00:00Z,google,organic,(not set),Organic Search,231,204,75,832,49.27,49.54,147,153.0,951,9,308.27
2025-06-06T00:00:00Z,(direct),(none),(not set),Direct,329,258,106,1018,38.15,60.05,199,99.7,1243,11,526.16
2025-06-06T00:00:00Z,google,cpc,brand_awareness,Paid Search,188,143,64,619,39.4,61.14,108,90.8,769,7,328.75
2025-06-06T00:00:00Z,facebook,social,(not set),Organic Social,133,109,54,527,38.39,60.13,79,98.1,451,3,140.61
2025-06-06T00:00:00Z,partner-blog.com,referral,(not set),Referral,76,58,20,207,49.78,51.54,44,153.3,422,2,95.13
2025-06-06T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,28,11,92,51.13,50.5,20,190.6,190,1,55.27
2025-06-07T00:00:00Z,google,organic,(not set),Organic Search,172,136,46,582,44.27,54.14,103,122.6,1020,6,244.91
2025-06-07T00:00:00Z,(direct),(none),(not set),Direct,235,176,83,798,47.26,52.64,125,182.4,774,8,334.83
2025-06-07T00:00:00Z,google,cpc,brand_awareness,Paid Search,148,114,41,504,38.77,59.33,92,191.6,616,4,125.75
2025-06-07T00:00:00Z,facebook,social,(not set),Organic Social,87,66,32,324,48.5,49.83,52,125.9,280,2,95.13
2025-06-07T00:00:00Z,partner-blog.com,referral,(not set),Referral,64,50,22,219,39.95,58.4,36,115.4,201,2,90.72
2025-06-07T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,23,7,105,43.26,57.04,16,95.6,141,1,57.4
2025-06-08T00:00:00Z,google,organic,(not set),Organic Search,204,172,64,815,46.08,53.39,131,97.1,897,7,398.49
2025-06-08T00:00:00Z,(direct),(none),(not set),Direct,240,211,95,958,47.59,51.37,124,131.0,1213,6,251.8
2025-06-08T00:00:00Z,google,cpc,brand_awareness,Paid Search,149,113,47,524,45.31,52.7,86,167.3,657,5,266.92
2025-06-08T00:00:00Z,facebook,social,(not set),Organic Social,91,77,30,350,38.55,61.32,50,101.4,532,3,115.67
2025-06-08T00:00:00Z,partner-blog.com,referral,(not set),Referral,62,55,22,223,44.34,54.26,36,190.3,262,2,79.65
2025-06-08T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,21,6,104,38.72,61.16,17,179.7,125,1,30.84
2025-06-09T00:00:00Z,google,organic,(not set),Organic Search,251,203,65,752,46.05,53.87,159,94.1,948,8,241.17
2025-06-09T00:00:00Z,(direct),(none),(not set),Direct,299,228,102,868,43.18,55.53,185,102.4,1176,9,372.4
2025-06-09T00:00:00Z,google,cpc,brand_awareness,Paid Search,202,163,52,622,40.78,58.72,101,99.8,974,6,314.7
2025-06-09T00:00:00Z,facebook,social,(not set),Organic Social,129,111,40,459,51.6,50.04,69,109.3,541,5,206.97
2025-06-09T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,77,38,346,39.25,59.81,50,93.0,336,3,114.54
2025-06-09T00:00:00Z,mailchimp,email,weekly_newsletter,Email,30,25,8,90,47.44,53.71,17,93.2,110,0,0.0
2025-06-10T00:00:00Z,google,organic,(not set),Organic Search,224,184,77,844,38.28,62.05,115,132.6,744,8,446.44
2025-06-10T00:00:00Z,(direct),(none),(not set),Direct,328,248,88,835,38.91,62.11,172,182.7,1763,9,303.06
2025-06-10T00:00:00Z,google,cpc,brand_awareness,Paid Search,193,172,82,705,48.46,52.77,103,182.4,1086,7,355.28
2025-06-10T00:00:00Z,facebook,social,(not set),Organic Social,108,89,28,276,49.77,49.32,66,152.0,409,3,121.72
2025-06-10T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,74,34,260,45.02,54.63,55,104.5,507,2,83.9
2025-06-10T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,30,10,123,49.66,50.62,20,94.5,135,1,38.23
2025-06-11T00:00:00Z,google,organic,(not set),Organic Search,252,211,100,974,51.5,47.91,139,196.6,1495,7,335.42
2025-06-11T00:00:00Z,(direct),(none),(not set),Direct,318,266,122,926,38.84,59.88,196,140.9,1835,9,309.41
2025-06-11T00:00:00Z,google,cpc,brand_awareness,Paid Search,208,162,66,807,42.09,56.71,104,163.1,955,7,369.19
2025-06-11T00:00:00Z,facebook,social,(not set),Organic Social,122,104,39,399,38.78,61.34,75,103.7,619,4,229.21
2025-06-11T00:00:00Z,partner-blog.com,referral,(not set),Referral,103,81,28,326,43.02,58.0,65,143.4,447,3,163.02
2025-06-11T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,34,11,146,47.52,51.43,21,181.3,160,1,34.7
2025-06-12T00:00:00Z,google,organic,(not set),Organic Search,237,202,63,709,50.0,48.56,131,196.6,823,8,363.74
2025-06-12T00:00:00Z,(direct),(none),(not set),Direct,338,290,97,1144,44.31,55.1,212,135.9,1908,10,359.84
2025-06-12T00:00:00Z,google,cpc,brand_awareness,Paid Search,203,179,82,804,45.52,53.78,126,134.0,1071,6,346.09
2025-06-12T00:00:00Z,facebook,social,(not set),Organic Social,132,111,39,488,48.04,50.03,67,106.0,588,5,221.09
2025-06-12T00:00:00Z,partner-blog.com,referral,(not set),Referral,83,72,23,322,49.91,51.29,41,145.5,467,3,145.02
2025-06-12T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,31,13,98,49.87,50.65,18,117.0,152,1,36.3
2025-06-13T00:00:00Z,google,organic,(not set),Organic Search,228,183,62,718,44.08,56.22,117,199.1,1268,8,273.92
2025-06-13T00:00:00Z,(direct),(none),(not set),Direct,349,294,103,888,43.56,54.98,204,163.5,1981,10,443.08
2025-06-13T00:00:00Z,google,cpc,brand_awareness,Paid Search,194,168,57,593,41.24,59.49,115,166.2,922,6,294.23
2025-06-13T00:00:00Z,facebook,social,(not set),Organic Social,139,114,46,545,44.44,55.85,89,107.1,802,4,214.36
2025-06-13T00:00:00Z,partner-blog.com,referral,(not set),Referral,72,60,26,216,46.46,54.53,44,129.0,350,2,103.98
2025-06-13T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,32,10,132,44.9,56.59,22,164.9,206,1,43.18
2025-06-14T00:00:00Z,google,organic,(not set),Organic Search,196,166,61,730,46.12,53.19,108,135.3,612,8,461.17
2025-06-14T00:00:00Z,(direct),(none),(not set),Direct,225,199,68,636,40.15,60.13,137,133.5,858,7,239.33
2025-06-14T00:00:00Z,google,cpc,brand_awareness,Paid Search,142,127,41,374,42.94,58.73,76,159.7,783,4,196.94
2025-06-14T00:00:00Z,facebook,social,(not set),Organic Social,90,70,26,231,40.01,59.7,45,113.5,319,3,94.16
2025-06-14T00:00:00Z,partner-blog.com,referral,(not set),Referral,70,54,22,189,48.91,50.54,35,173.3,275,2,71.41
2025-06-14T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,21,8,85,51.85,48.82,14,192.9,131,1,46.71
2025-06-15T00:00:00Z,google,organic,(not set),Organic Search,171,143,66,596,38.57,59.83,103,195.0,546,4,226.12
2025-06-15T00:00:00Z,(direct),(none),(not set),Direct,238,192,95,667,49.25,49.68,148,145.5,980,7,321.12
2025-06-15T00:00:00Z,google,cpc,brand_awareness,Paid Search,132,114,44,461,46.83,54.85,79,99.6,582,4,125.79
2025-06-15T00:00:00Z,facebook,social,(not set),Organic Social,97,75,36,247,43.82,57.08,51,169.6,411,3,160.48
2025-06-15T00:00:00Z,partner-blog.com,referral,(not set),Referral,53,42,20,162,42.18,58.29,29,96.4,198,2,66.65
2025-06-15T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,22,10,80,48.35,50.1,15,189.2,95,1,47.23
2025-06-16T00:00:00Z,google,organic,(not set),Organic Search,472,366,149,1822,42.09,58.41,258,122.8,1963,17,777.16
2025-06-16T00:00:00Z,(direct),(none),(not set),Direct,337,296,120,949,49.91,50.26,197,109.5,1615,12,464.21
2025-06-16T00:00:00Z,google,cpc,brand_awareness,Paid Search,158,123,42,489,49.93,49.25,84,94.6,696,6,354.14
2025-06-16T00:00:00Z,facebook,social,(not set),Organic Social,130,100,45,370,50.47,48.78,69,95.4,711,4,226.35
2025-06-16T00:00:00Z,partner-blog.com,referral,(not set),Referral,78,65,25,311,47.13,51.76,41,199.7,242,3,95.5
2025-06-16T00:00:00Z,mailchimp,email,weekly_newsletter,Email,37,33,10,115,44.04,57.9,22,196.8,169,1,39.54
2025-06-17T00:00:00Z,google,organic,(not set),Organic Search,501,403,138,1324,47.0,53.79,316,158.3,1549,15,877.4
2025-06-17T00:00:00Z,(direct),(none),(not set),Direct,333,286,92,1096,48.48,53.39,208,184.2,1635,13,554.59
2025-06-17T00:00:00Z,google,cpc,brand_awareness,Paid Search,164,134,57,443,50.97,47.34,83,186.0,637,5,226.39
2025-06-17T00:00:00Z,facebook,social,(not set),Organic Social,127,99,38,423,49.09,51.48,71,139.2,652,4,210.35
2025-06-17T00:00:00Z,partner-blog.com,referral,(not set),Referral,85,75,36,230,46.28,55.48,46,104.3,322,2,105.85
2025-06-17T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,28,12,111,44.24,55.11,18,108.1,116,1,45.77
2025-06-18T00:00:00Z,google,organic,(not set),Organic Search,457,380,141,1211,41.66,57.98,245,199.5,1877,14,485.01
2025-06-18T00:00:00Z,(direct),(none),(not set),Direct,293,235,90,788,45.01,54.57,164,174.7,1021,11,622.51
2025-06-18T00:00:00Z,google,cpc,brand_awareness,Paid Search,178,153,63,527,38.52,59.72,96,152.0,803,6,201.55
2025-06-18T00:00:00Z,facebook,social,(not set),Organic Social,135,119,51,355,44.94,56.79,74,94.1,517,4,233.25
2025-06-18T00:00:00Z,partner-blog.com,referral,(not set),Referral,99,85,33,380,49.87,49.18,54,101.5,352,3,177.17
2025-06-18T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,33,13,134,49.08,51.87,23,121.4,232,1,49.8
2025-06-19T00:00:00Z,google,organic,(not set),Organic Search,494,389,121,1596,51.62,46.42,293,194.3,2201,18,654.05
2025-06-19T00:00:00Z,(direct),(none),(not set),Direct,268,217,100,903,50.55,48.6,169,191.1,1219,7,240.21
2025-06-19T00:00:00Z,google,cpc,brand_awareness,Paid Search,197,155,76,580,45.82,55.9,107,116.8,803,7,277.47
2025-06-19T00:00:00Z,facebook,social,(not set),Organic Social,129,111,54,483,46.48,52.86,75,188.0,535,5,216.17
2025-06-19T00:00:00Z,partner-blog.com,referral,(not set),Referral,85,74,36,328,38.48,60.9,52,150.4,423,3,166.24
2025-06-19T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,28,13,107,45.52,54.75,22,172.9,193,1,46.19
2025-06-20T00:00:00Z,google,organic,(not set),Organic Search,530,410,149,1327,42.41,56.33,278,130.7,1812,18,579.4
2025-06-20T00:00:00Z,(direct),(none),(not set),Direct,319,279,133,853,41.54,56.78,175,178.1,1486,11,581.05
2025-06-20T00:00:00Z,google,cpc,brand_awareness,Paid Search,190,152,51,721,39.69,60.44,116,119.4,862,6,196.67
2025-06-20T00:00:00Z,facebook,social,(not set),Organic Social,124,98,31,490,38.05,60.99,79,191.8,735,4,164.84
2025-06-20T00:00:00Z,partner-blog.com,referral,(not set),Referral,83,73,25,307,43.7,56.8,43,176.3,344,2,115.04
2025-06-20T00:00:00Z,mailchimp,email,weekly_newsletter,Email,41,32,11,131,38.59,63.15,24,164.2,144,1,31.45
2025-06-21T00:00:00Z,google,organic,(not set),Organic Search,377,323,142,1158,38.33,60.78,221,138.4,1185,12,469.9
2025-06-21T00:00:00Z,(direct),(none),(not set),Direct,231,193,60,697,38.91,59.48,143,173.7,1120,9,403.52
2025-06-21T00:00:00Z,google,cpc,brand_awareness,Paid Search,132,116,49,344,40.25,60.91,85,148.8,417,4,221.27
2025-06-21T00:00:00Z,facebook,social,(not set),Organic Social,89,72,31,308,45.32,56.25,55,181.6,349,2,113.79
2025-06-21T00:00:00Z,partner-blog.com,referral,(not set),Referral,55,42,16,175,46.53,52.12,28,90.2,311,1,46.71
2025-06-21T00:00:00Z,mailchimp,email,weekly_newsletter,Email,28,21,9,101,40.15,61.85,15,91.3,136,0,0.0
2025-06-22T00:00:00Z,google,organic,(not set),Organic Search,330,286,91,862,40.91,59.41,182,130.2,1488,10,579.76
2025-06-22T00:00:00Z,(direct),(none),(not set),Direct,202,154,58,524,41.34,58.68,102,98.0,1045,7,305.57
2025-06-22T00:00:00Z,google,cpc,brand_awareness,Paid Search,150,119,59,481,47.67,51.33,84,146.0,451,5,187.23
2025-06-22T00:00:00Z,facebook,social,(not set),Organic Social,91,69,27,237,47.37,52.41,52,159.7,437,3,171.51
2025-06-22T00:00:00Z,partner-blog.com,referral,(not set),Referral,52,46,20,199,49.1,52.05,33,161.1,236,1,47.17
2025-06-22T00:00:00Z,mailchimp,email,weekly_newsletter,Email,24,18,6,89,45.23,53.36,13,194.1,127,0,0.0
2025-06-23T00:00:00Z,google,organic,(not set),Organic Search,567,498,203,2188,48.48,50.55,350,192.7,3134,20,982.64
2025-06-23T00:00:00Z,(direct),(none),(not set),Direct,307,254,111,1096,39.11,59.56,194,130.4,940,9,507.53
2025-06-23T00:00:00Z,google,cpc,brand_awareness,Paid Search,229,195,88,889,39.4,60.38,118,167.3,1041,6,275.54
2025-06-23T00:00:00Z,facebook,social,(not set),Organic Social,137,104,51,478,43.82,55.9,77,115.6,562,3,103.7
2025-06-23T00:00:00Z,partner-blog.com,referral,(not set),Referral,84,71,22,211,51.1,49.03,51,147.9,361,2,104.29
2025-06-23T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,31,11,149,46.5,52.75,21,150.4,156,1,38.75
2025-06-24T00:00:00Z,google,organic,(not set),Organic Search,489,415,171,1741,40.74,60.17,307,110.1,1908,20,693.72
2025-06-24T00:00:00Z,(direct),(none),(not set),Direct,362,286,95,991,40.25,59.87,191,114.5,1652,14,502.68
2025-06-24T00:00:00Z,google,cpc,brand_awareness,Paid Search,203,174,59,690,40.02,60.7,102,174.9,1133,6,357.62
2025-06-24T00:00:00Z,facebook,social,(not set),Organic Social,123,107,50,434,42.19,56.5,79,127.2,428,4,138.58
2025-06-24T00:00:00Z,partner-blog.com,referral,(not set),Referral,91,77,31,339,46.05,52.85,53,186.2,448,2,84.9
2025-06-24T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,27,13,123,51.36,47.75,18,128.8,125,1,54.57
2025-06-25T00:00:00Z,google,organic,(not set),Organic Search,394,297,125,1157,48.88,50.07,201,127.5,1333,12,659.63
2025-06-25T00:00:00Z,(direct),(none),(not set),Direct,316,275,87,821,45.25,53.49,199,109.9,1010,9,422.76
2025-06-25T00:00:00Z,google,cpc,brand_awareness,Paid Search,196,164,49,731,44.61,55.1,110,163.4,704,7,254.0
2025-06-25T00:00:00Z,facebook,social,(not set),Organic Social,129,112,42,489,45.75,53.02,70,187.9,449,4,120.97
2025-06-25T00:00:00Z,partner-blog.com,referral,(not set),Referral,90,70,33,325,49.41,48.94,58,101.0,361,2,84.21
2025-06-25T00:00:00Z,mailchimp,email,weekly_newsletter,Email,40,31,14,104,47.36,52.07,23,152.8,222,1,31.27
2025-06-26T00:00:00Z,google,organic,(not set),Organic Search,439,356,135,1521,51.22,48.7,221,130.6,1759,12,377.81
2025-06-26T00:00:00Z,(direct),(none),(not set),Direct,295,257,102,898,47.69,52.95,174,91.7,1301,8,277.29
2025-06-26T00:00:00Z,google,cpc,brand_awareness,Paid Search,222,181,57,602,49.26,49.89,114,180.6,998,7,331.54
2025-06-26T00:00:00Z,facebook,social,(not set),Organic Social,131,110,48,521,46.71,54.79,79,126.1,455,5,261.21
2025-06-26T00:00:00Z,partner-blog.com,referral,(not set),Referral,92,79,27,284,51.52,47.33,53,172.7,284,3,161.84
2025-06-26T00:00:00Z,mailchimp,email,weekly_newsletter,Email,39,32,14,133,45.03,55.49,21,163.4,224,1,30.76
2025-06-27T00:00:00Z,google,organic,(not set),Organic Search,479,415,141,1384,40.73,58.66,258,159.8,2045,14,570.58
2025-06-27T00:00:00Z,(direct),(none),(not set),Direct,307,270,118,891,41.4,58.76,185,142.1,1571,10,300.82
2025-06-27T00:00:00Z,google,cpc,brand_awareness,Paid Search,184,159,69,654,48.09,50.84,94,142.1,731,6,208.77
2025-06-27T00:00:00Z,facebook,social,(not set),Organic Social,125,97,34,343,50.67,47.38,64,141.2,659,3,134.07
2025-06-27T00:00:00Z,partner-blog.com,referral,(not set),Referral,79,62,27,255,47.04,54.32,49,169.7,282,3,105.54
2025-06-27T00:00:00Z,mailchimp,email,weekly_newsletter,Email,38,28,11,103,42.27,57.8,24,162.5,195,1,33.37
2025-06-28T00:00:00Z,google,organic,(not set),Organic Search,399,341,111,1320,42.38,56.86,235,95.6,1834,14,529.02
2025-06-28T00:00:00Z,(direct),(none),(not set),Direct,238,198,82,769,49.15,52.64,130,143.3,1302,8,320.1
2025-06-28T00:00:00Z,google,cpc,brand_awareness,Paid Search,118,98,40,326,42.03,57.35,75,122.5,611,4,138.17
2025-06-28T00:00:00Z,facebook,social,(not set),Organic Social,81,61,19,279,39.66,61.39,47,182.1,351,2,76.79
2025-06-28T00:00:00Z,partner-blog.com,referral,(not set),Referral,66,55,24,208,43.32,58.41,39,197.4,283,2,107.1
2025-06-28T00:00:00Z,mailchimp,email,weekly_newsletter,Email,30,23,8,85,49.69,48.44,19,163.9,170,1,52.15
2025-06-29T00:00:00Z,google,organic,(not set),Organic Search,361,315,156,1274,46.42,54.92,211,106.0,1381,10,432.24
2025-06-29T00:00:00Z,(direct),(none),(not set),Direct,224,201,81,762,45.91,52.63,131,153.4,1303,6,295.52
2025-06-29T00:00:00Z,google,cpc,brand_awareness,Paid Search,134,103,41,344,38.73,63.01,74,171.8,631,4,169.01
2025-06-29T00:00:00Z,facebook,social,(not set),Organic Social,91,71,31,275,45.94,53.36,59,157.5,423,3,114.46
2025-06-29T00:00:00Z,partner-blog.com,referral,(not set),Referral,70,55,26,262,42.31,55.97,38,174.8,399,2,116.53
2025-06-29T00:00:00Z,mailchimp,email,weekly_newsletter,Email,26,22,8,84,44.61,54.74,14,131.9,95,1,57.8
2025-06-30T00:00:00Z,google,organic,(not set),Organic Search,491,422,156,1927,48.35,52.84,317,149.9,2331,15,760.97
2025-06-30T00:00:00Z,(direct),(none),(not set),Direct,316,255,118,1034,40.21,59.8,166,152.3,1621,9,480.24
2025-06-30T00:00:00Z,google,cpc,brand_awareness,Paid Search,192,154,48,749,46.69,52.07,113,170.5,1125,6,287.84
2025-06-30T00:00:00Z,facebook,social,(not set),Organic Social,114,101,40,421,45.96,52.81,57,179.5,642,3,156.23
2025-06-30T00:00:00Z,partner-blog.com,referral,(not set),Referral,100,87,42,360,38.69,61.19,51,92.7,552,2,74.06
2025-06-30T00:00:00Z,mailchimp,email,weekly_newsletter,Email,36,29,13,109,42.63,58.86,21,100.7,182,1,34.62
2025-07-01T00:00:00Z,google,organic,(not set),Organic Search,483,393,140,1579,49.3,51.9,292,91.6,2690,17,685.93
2025-07-01T00:00:00Z,(direct),(none),(not set),Direct,310,265,86,863,49.24,50.16,163,182.2,1386,8,277.11
2025-07-01T00:00:00Z,google,cpc,brand_awareness,Paid Search,189,141,48,693,51.01,49.05,117,182.6,584,5,296.38
2025-07-01T00:00:00Z,facebook,social,(not set),Organic Social,132,117,55,471,51.5,46.67,72,161.4,722,4,194.46
2025-07-01T00:00:00Z,partner-blog.com,referral,(not set),Referral,87,66,30,304,41.09,59.56,54,168.2,351,2,94.87
2025-07-01T00:00:00Z,mailchimp,email,weekly_newsletter,Email,33,28,9,126,50.36,51.59,20,141.9,166,1,31.2
2025-07-02T00:00:00Z,google,organic,(not set),Organic Search,397,322,149,1058,41.81,57.08,237,141.3,1638,7,273.82
2025-07-02T00:00:00Z,(direct),(none),(not set),Direct,300,263,131,800,45.31,54.69,190,178.6,1450,7,397.84
2025-07-02T00:00:00Z,google,cpc,brand_awareness,Paid Search,174,140,60,522,41.26,59.36,99,136.5,808,3,97.94
2025-07-02T00:00:00Z,facebook,social,(not set),Organic Social,116,100,48,294,38.01,60.36,71,150.1,657,2,60.29
2025-07-02T00:00:00Z,partner-blog.com,referral,(not set),Referral,81,62,28,231,48.82,53.04,45,152.5,421,1,45.42
2025-07-02T00:00:00Z,mailchimp,email,weekly_newsletter,Email,40,33,13,138,47.15,52.17,22,125.8,238,0,0.0
2025-07-03T00:00:00Z,google,organic,(not set),Organic Search,500,375,123,1385,39.79,60.4,262,133.9,1531,12,475.29
2025-07-03T00:00:00Z,(direct),(none),(not set),Direct,341,283,97,1349,50.55,48.36,179,144.4,1253,7,266.26
2025-07-03T00:00:00Z,google,cpc,brand_awareness,Paid Search,217,190,76,723,47.34,51.67,138,149.8,1072,4,232.51
2025-07-03T00:00:00Z,facebook,social,(not set),Organic Social,115,89,38,324,39.78,60.23,73,170.0,491,2,83.71
2025-07-03T00:00:00Z,partner-blog.com,referral,(not set),Referral,81,61,24,213,40.76,60.99,46,189.8,301,1,58.1
2025-07-03T00:00:00Z,mailchimp,email,weekly_newsletter,Email,35,29,12,123,48.91,50.47,18,129.3,136,0,0.0
2025-07-04T00:00:00Z,google,organic,(not set),Organic Search,542,442,186,1466,49.87,48.49,286,132.4,2622,14,493.37
2025-07-04T00:00:00Z,(direct),(none),(not set),Direct,340,280,89,990,39.06,60.09,197,172.1,1765,8,399.49
2025-07-04T00:00:00Z,google,cpc,brand_awareness,Paid Search,175,147,47,504,41.44,58.1,95,196.2,721,4,239.36
2025-07-04T00:00:00Z,facebook,social,(not set),Organic Social,131,116,42,396,44.54,55.99,69,190.4,779,3,109.59
2025-07-04T00:00:00Z,partner-blog.com,referral,(not set),Referral,98,79,39,297,50.35,49.37,51,129.2,565,2,83.3
2025-07-04T00:00:00Z,mailchimp,email,weekly_newsletter,Email,34,30,12,135,46.91,53.3,18,143.8,166,0,0.0
2025-07-05T00:00:00Z,google,organic,(not set),Organic Search,322,246,95,1109,48.22,49.94,163,139.9,1839,8,305.89
2025-07-05T00:00:00Z,(direct),(none),(not set),Direct,262,196,91,964,47.13,53.4,162,101.0,810,6,311.86
2025-07-05T00:00:00Z,google,cpc,brand_awareness,Paid Search,142,115,40,532,44.03,54.67,86,130.5,520,3,166.48
2025-07-05T00:00:00Z,facebook,social,(not set),Organic Social,77,66,31,229,51.75,46.78,39,198.3,421,1,53.88
2025-07-05T00:00:00Z,partner-blog.com,referral,(not set),Referral,66,59,28,228,39.89,60.41,33,144.3,338,1,32.51
