id,number,amount_due,amount_paid,amount_remaining,subtotal,total,currency,status,paid,customer,subscription,collection_method,attempt_count,due_date,period_start,period_end,created
in_12e424d14a8e4010848b82c4,INV-000099,2900,2900,0,2900,2900,usd,paid,True,cus_170f9dcdb5144aba8eb90324,sub_49edf6f41f2248e1b7e6d435,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T09:07:00Z
in_90e2acafd72a487e817776c4,INV-000100,3900,3900,0,3900,3900,usd,paid,True,cus_7d210c1f199f4b0da81537ca,sub_420beadf13334a5391ee4a8c,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T13:38:00Z
in_298296005fdd430ea3fff1e8,INV-000101,2900,2900,0,2900,2900,usd,paid,True,cus_2578c4a4db5c43f88e30d4bf,sub_d7ba5b7906644a7589542bae,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T12:50:00Z
in_420e8c0e9ba444f190bc591c,INV-000102,3900,3900,0,3900,3900,usd,paid,True,cus_c642a29f448e48b085889fa4,sub_1d29598049a64f44bdef790d,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T09:50:00Z
in_55b2e8462fb04183ba76aff7,INV-000103,3900,3900,0,3900,3900,usd,paid,True,cus_fcead22b233a423696e71d28,sub_09ae2f602b4946c784c8f0f8,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T18:48:00Z
in_d23acabc06ea44f3929d4bfc,INV-000104,14900,14900,0,14900,14900,usd,paid,True,cus_0803d694315543e082666514,sub_8ebaccc712b3483d8d1af400,charge_automatically,1,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,2025-05-11T15:45:00Z
in_6a08c997a43b4517b3f5bb95,INV-000105,7900,7900,0,7900,7900,usd,paid,True,cus_ed9a3fe1e8b1446bb63afb18,sub_bea476db36fb481d935316a0,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T21:33:00Z
in_50f52e005a7b4a4f8602fcf3,INV-000106,4900,4900,0,4900,4900,usd,paid,True,cus_c5e29e1d0a644fc39fce49c1,sub_157dadf550ad41feb9f1397e,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T12:53:00Z
in_d55d945ba1054482b44e18eb,INV-000107,3900,3900,0,3900,3900,usd,paid,True,cus_0f4c73efaef54ad4b9882242,sub_d3bab54e09cf40d4a479f492,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T15:42:00Z
in_225f9fdd7f744e3bb97d3eb1,INV-000108,2900,2900,0,2900,2900,usd,paid,True,cus_0713881272ad4586ba63e013,sub_d85251f32b5c415ba5e3e2a5,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T19:01:00Z
in_5c94e48b85f241c8ad28ab9f,INV-000109,14900,14900,0,14900,14900,usd,paid,True,cus_eda9d15b2d6d43a9a8d12db6,sub_a0f725e23de540228004b29c,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T18:30:00Z
in_8cb03c441e8949ccadce6c88,INV-000110,7900,7900,0,7900,7900,usd,paid,True,cus_f850b251a5f3499984364685,sub_4a63d13808004b1da44ea4e0,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T19:21:00Z
in_bc5d995c9428433abee2b986,INV-000111,4900,4900,0,4900,4900,usd,paid,True,cus_a9dd72baa2594ba1ba8d0459,sub_ad2a7f99136d4579b6529928,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T19:47:00Z
in_bf27cc2502d642248b4bc52d,INV-000112,2900,2900,0,2900,2900,usd,paid,True,cus_96994915df3d40dda13da277,sub_bb91d0be4f694d1bb8f64c2e,charge_automatically,1,,2025-05-12T00:00:00Z,2025-06-11T00:00:00Z,2025-05-12T12:05:00Z
in_c7b78d0542534baa9a15aebf,INV-000113,14900,14900,0,14900,14900,usd,paid,True,cus_13fcec46df7c4ec2bfe93a66,sub_b54ad2ef9ac34c9286a68a3f,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T21:49:00Z
in_66ecc06820714a79aa94903a,INV-000114,3900,3900,0,3900,3900,usd,paid,True,cus_0e69933eeb774342b52f3be4,sub_021b59adeaca415bbb0292a7,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T18:38:00Z
in_18b05aceb9114b69a503694d,INV-000115,4900,4900,0,4900,4900,usd,paid,True,cus_4988f1ecc4c040b2a74d8871,sub_b2c8226b17fd40daa9648c76,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T20:54:00Z
in_ebf4c6726b384a1091664501,INV-000116,2900,2900,0,2900,2900,usd,paid,True,cus_d5780ebc63eb4bb78252c4e8,sub_3dbd14eb5dd44339b7224947,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T22:30:00Z
in_18856798daf44f9584e7853b,INV-000117,2900,2900,0,2900,2900,usd,paid,True,cus_a79999ee5fe94bb2aeb221de,sub_a110adfd1ba44a2a990fc622,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T15:46:00Z
in_b66e55bde92649099ea9f274,INV-000118,2900,2900,0,2900,2900,usd,paid,True,cus_8a5abd803b8846f9a206b220,sub_0174f03c984f40f596e8e4bd,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T18:38:00Z
in_e9666706902e493f9f84bbd9,INV-000119,4900,4900,0,4900,4900,usd,paid,True,cus_40d371ea8a534fe0ae53e928,sub_a8ddba302d544132b50ab9b0,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T16:08:00Z
in_b31cff23c5cb4c59bf58290e,INV-000120,7900,7900,0,7900,7900,usd,paid,True,cus_a0b97a58f8324b5ba6b7e211,sub_156e7baffc0448189b53f0b6,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T08:48:00Z
in_873e273d6b6e4c519ac30f9f,INV-000121,2900,2900,0,2900,2900,usd,paid,True,cus_3b6d85cf7e604bafa75abb01,sub_9a2e60c5dac74a05a3694dcc,charge_automatically,1,,2025-05-13T00:00:00Z,2025-06-12T00:00:00Z,2025-05-13T18:38:00Z
in_df2b5e28469146da946f2248,INV-000122,3900,3900,0,3900,3900,usd,paid,True,cus_f35176a06df54329b8f1495e,sub_149560544edf4417b5dbc78d,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T11:46:00Z
in_5dae925fdb7f47259412e9ce,INV-000123,4900,4900,0,4900,4900,usd,paid,True,cus_8f1c4b197b91442da95ad3df,sub_c9eb64495afe48cabb535400,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T17:06:00Z
in_b62d2899cd40427ba1647015,INV-000124,14900,14900,0,14900,14900,usd,paid,True,cus_8e19f9eb14ac470d9877dcb5,sub_4acec439990d4f8e9c67412e,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T22:02:00Z
in_76d8fcc12fc940d48625cee4,INV-000125,7900,7900,0,7900,7900,usd,paid,True,cus_2e0f6f0027444bd690bc7c77,sub_e141e3513a834e95bb029e4c,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T09:11:00Z
in_5c25c12d8b9a4e9b9cea44ee,INV-000126,2900,2900,0,2900,2900,usd,paid,True,cus_f9eb843814554d42862d890e,sub_97679b3fdaa343de9caa0f08,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T13:23:00Z
in_da329d210c54440ebf388cc3,INV-000127,3900,3900,0,3900,3900,usd,paid,True,cus_d84361f98a0d4ae6ab4435a7,sub_e24ad942636446eebdca0a8d,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T11:29:00Z
in_32cd0bdfa1154c68ab959682,INV-000128,2900,2900,0,2900,2900,usd,paid,True,cus_3e77574d3172481693481f6d,sub_78a8548b23394de7a4225387,charge_automatically,1,,2025-05-14T00:00:00Z,2025-06-13T00:00:00Z,2025-05-14T11:33:00Z
in_04d422ef6d43464f989a7399,INV-000129,4900,4900,0,4900,4900,usd,paid,True,cus_af4fa0beb5f54ead96206fb0,sub_1035fc78a09c43a8a888fec7,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T21:24:00Z
in_35f29d8c5fc54ef5a4f9af3d,INV-000130,3900,3900,0,3900,3900,usd,paid,True,cus_df921efbcb7b4f28809880b4,sub_d69221c94faf4ac4b7f6378e,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T14:44:00Z
in_a4513b040e9c4dfdab4244b9,INV-000131,7900,7900,0,7900,7900,usd,paid,True,cus_7f2f937c0579474db8dce06b,sub_487f39eaa8dc4ab5855cfae4,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T13:27:00Z
in_82db3a5cb72545e7b19c252f,INV-000132,7900,7900,0,7900,7900,usd,paid,True,cus_9d859a9abe914fbfab0d4104,sub_35ab98e567a0495ea969aea9,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T20:56:00Z
in_2506d85d9f204e8d82e54e0a,INV-000133,2900,2900,0,2900,2900,usd,paid,True,cus_7679cc836b7c48e6ae734192,sub_7d29af4462444105814846a2,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T11:52:00Z
in_a6e6e8b3d402416092f24697,INV-000134,7900,7900,0,7900,7900,usd,paid,True,cus_e3f73c9512a94584bc9de9ae,sub_0593c2295e994e6bb035e5a2,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T17:41:00Z
in_9e1da033c8e644ccb82cd4d5,INV-000135,2900,2900,0,2900,2900,usd,paid,True,cus_83e1f531298448c38aa77078,sub_f9dcc23ae19f47b1a9b4c1bc,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T18:04:00Z
in_53b2f653302f48e59d6bbc77,INV-000136,3900,3900,0,3900,3900,usd,paid,True,cus_989c3abdd9c54570b0e016f5,sub_0191b1ffc5644889b067cfe9,charge_automatically,1,,2025-05-15T00:00:00Z,2025-06-14T00:00:00Z,2025-05-15T21:14:00Z
in_9144518f739b41c3a791a1d2,INV-000137,2900,2900,0,2900,2900,usd,paid,True,cus_319deb4a204749c3b7f9a20c,sub_2f2c6f84418f4f82b52ea2c8,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T17:10:00Z
in_8371404c62434d6eb8cab895,INV-000138,7900,7900,0,7900,7900,usd,paid,True,cus_5163ad436f8243ec99e0483d,sub_7ca39c0dbdf14f02a7532a1c,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T12:18:00Z
in_5e1f21e3760e432b82712091,INV-000139,4900,4900,0,4900,4900,usd,paid,True,cus_82027c4f74b8480b9810892f,sub_a2d3ef95b256423bad642da0,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T16:34:00Z
in_0a049913ad514b39bee5de7b,INV-000140,2900,2900,0,2900,2900,usd,paid,True,cus_8ecae60292a34b2881074c27,sub_1b53807fdf6942b38a47f283,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T12:36:00Z
in_ffa22bfb6dbd47c5ac6aff91,INV-000141,4900,4900,0,4900,4900,usd,paid,True,cus_7e130c926a204bb4b6fd4c5f,sub_49f837a7e65149bb87662958,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T19:55:00Z
in_d127aa158ffb4cccb925cfa5,INV-000142,4900,4900,0,4900,4900,usd,paid,True,cus_d871aed2bb97478091dd578e,sub_95446164b0f446189220d3a3,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T22:51:00Z
in_7f1755977029464883011d61,INV-000143,3900,3900,0,3900,3900,usd,paid,True,cus_1b787dba425149f6beec103e,sub_9be47e4ad6d74aae8791f783,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T08:08:00Z
in_9e8ddc9d08a74726ba167f49,INV-000144,4900,4900,0,4900,4900,usd,paid,True,cus_a41157788119469b8d27ad87,sub_a927bec6f1274689ba6a5b87,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T14:24:00Z
in_716798f5ca9e494a9ce72ff8,INV-000145,7900,7900,0,7900,7900,usd,paid,True,cus_f4d6802dc99e4d3e8f50888c,sub_033f89ea317d4ef6ac75aaf4,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T22:38:00Z
in_0dd5bcf47d6a4a279d51e296,INV-000146,4900,4900,0,4900,4900,usd,paid,True,cus_45a9e7a236ae4b4987b7efde,sub_d888123af92b4dc7959f00bc,charge_automatically,1,,2025-05-16T00:00:00Z,2025-06-15T00:00:00Z,2025-05-16T15:44:00Z
in_98557e550e7542c4b156da5e,INV-000147,4900,4900,0,4900,4900,usd,paid,True,cus_4aeee3b985574541b8e53679,sub_2092596d56a74c9eb38324ed,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T20:46:00Z
in_6a1699a2379c4badaf1f4e4e,INV-000148,4900,4900,0,4900,4900,usd,paid,True,cus_eabea1f3f0324f17891aa904,sub_0231352b45224812ad6e921c,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T21:52:00Z
in_4d4fd87098a34174b4765963,INV-000149,2900,2900,0,2900,2900,usd,paid,True,cus_e4035a6a40dc49538bb3f36a,sub_6c5ab3175e9442d6802a626d,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T14:40:00Z
in_ffa726a6d3054de7b4e9a432,INV-000150,3900,3900,0,3900,3900,usd,paid,True,cus_261c1db3a75448f88deb10e7,sub_4e02e5a28d47475b86d14871,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T15:36:00Z
in_875b65c4b5424bf584e48503,INV-000151,2900,2900,0,2900,2900,usd,paid,True,cus_5bc487ff9eeb4a89b85281e6,sub_566a0eab8d994f3f88c35cf8,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T19:29:00Z
in_5c46ebad3926464aaae94189,INV-000152,7900,7900,0,7900,7900,usd,paid,True,cus_48686899f4654662a4ca9910,sub_0beec4c46e454b03ac26fac2,charge_automatically,1,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,2025-05-17T19:53:00Z
in_873b4acee6694a2e9c8c6fa3,INV-000153,2900,2900,0,2900,2900,usd,paid,True,cus_ba7e70edd0db46a7abd57fc3,sub_d060827067364a6c8a5c3ff7,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T20:52:00Z
in_7cdf9c4721a843c5988d7ebf,INV-000154,7900,7900,0,7900,7900,usd,paid,True,cus_211ab0d35ed04b59b99a9005,sub_ff8895df5146485aae25012e,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T12:06:00Z
in_5aacc6401482425dbaecc138,INV-000155,2900,2900,0,2900,2900,usd,paid,True,cus_54a867ccfaa24198ac7e1497,sub_063f81c99699461f8065f460,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T20:24:00Z
in_e220d081be1b465abf033aa3,INV-000156,14900,14900,0,14900,14900,usd,paid,True,cus_d276fdad6bfe4ee6b8ae8b75,sub_7cae0d58e55a40409db9e1de,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T20:10:00Z
in_19ea7964924c479aa6838853,INV-000157,3900,3900,0,3900,3900,usd,paid,True,cus_304aa4ed048b4150828071c6,sub_27fdb4cfe3ee4b0ca1518a78,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T19:41:00Z
in_8c368afe3e6a4596ba14b1e7,INV-000158,4900,4900,0,4900,4900,usd,paid,True,cus_439f57883cc6465e9de9ae42,sub_c246ae6d9a4149f8a4692fb9,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T09:45:00Z
in_2ecc5efa69ed43379dcd4460,INV-000159,3900,3900,0,3900,3900,usd,paid,True,cus_db04539620ad4a448403e507,sub_fe35f7e1e0b94604b2b704ac,charge_automatically,1,,2025-05-18T00:00:00Z,2025-06-17T00:00:00Z,2025-05-18T16:22:00Z
in_19cbb132a5a949229e65c4cc,INV-000160,2900,2900,0,2900,2900,usd,paid,True,cus_3300f3ea73c846f58fcc6649,sub_b14a1e362fdd4553ac319393,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T20:43:00Z
in_8ef5a1c011ad4a59ac71d620,INV-000161,14900,14900,0,14900,14900,usd,paid,True,cus_ac6042d9d56c4e5aad8dbc3e,sub_f0fb73e588354ad1988405f2,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T11:45:00Z
in_5f4aa5ddb561429fb857f0d2,INV-000162,2900,2900,0,2900,2900,usd,paid,True,cus_85ffdab9c26947ad89682870,sub_c6b7baf55f164c2399799baf,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T16:00:00Z
in_265bde570dcc4ff7a3fc2904,INV-000163,2900,2900,0,2900,2900,usd,paid,True,cus_304bae2f9029475db03c5912,sub_e1bf1ddf25e741b6b45416ae,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T19:48:00Z
in_4e5f9e11438f4ecd87e13236,INV-000164,4900,4900,0,4900,4900,usd,paid,True,cus_6294fe51a79c4edfa4f955fb,sub_e8b0b3c049f64e169d47ec3e,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T18:53:00Z
in_f39725434792463fb996598b,INV-000165,4900,4900,0,4900,4900,usd,paid,True,cus_49f6bbdaedfe4684be630156,sub_369322b4d5d748e09121cade,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T21:22:00Z
in_7c3125cee7a043a79b9897ba,INV-000166,3900,3900,0,3900,3900,usd,paid,True,cus_a0cf630177324959b2adc108,sub_a09c09630d094757aa2b4e5d,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T09:31:00Z
in_7d5a3d7b7a524405afc73d35,INV-000167,3900,3900,0,3900,3900,usd,paid,True,cus_391c3f44446341dfa5f0a8d8,sub_8f0d2367a86843f6942d93fd,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T18:05:00Z
in_aef18dcae0cb46fa820c7e43,INV-000168,3900,3900,0,3900,3900,usd,paid,True,cus_ac3357e172a54eb799fd5d73,sub_5279b66063bd4705a877bafa,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T19:53:00Z
in_d53ca05a717a48ca9d768690,INV-000169,14900,14900,0,14900,14900,usd,paid,True,cus_8193d7bd89a443838c53b525,sub_7da356d8cd884b57aed7ec90,charge_automatically,1,,2025-05-19T00:00:00Z,2025-06-18T00:00:00Z,2025-05-19T13:34:00Z
in_7845723408e84267b2874c18,INV-000170,3900,3900,0,3900,3900,usd,paid,True,cus_8d225426cfa54767a88c7ef4,sub_c0c9dc328b8548ef9a5b6d76,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T22:21:00Z
in_38197feeefc64670b4773044,INV-000171,7900,7900,0,7900,7900,usd,paid,True,cus_ccbad7cece094b278f8e156b,sub_607432c70e184834a2d2ba4d,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T14:48:00Z
in_a5a15a0f6eee4fc680df27df,INV-000172,3900,3900,0,3900,3900,usd,paid,True,cus_fda9632b734c44ba88078275,sub_0d58d7f0d2344b339bde1608,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T13:34:00Z
in_ba252e12d03f4775a02fd67b,INV-000173,2900,2900,0,2900,2900,usd,paid,True,cus_a472ae280e994104925cbaad,sub_e7f7963e912b4f9c9668db40,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T17:32:00Z
in_81aa008f9cfd4e7596d15fcd,INV-000174,7900,7900,0,7900,7900,usd,paid,True,cus_a9f293d6a0cc4ccd9be268cf,sub_301647b11b4b4fe3ace25664,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T12:12:00Z
in_0040709a4ebe436a8522d098,INV-000175,4900,4900,0,4900,4900,usd,paid,True,cus_7b2c2989b30142ada9961fa4,sub_10a179d620a6414da4a2888e,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T11:49:00Z
in_b71a53e8c56849ef9b9dce3a,INV-000176,2900,2900,0,2900,2900,usd,paid,True,cus_306c1be38c6b4f81b35a5be1,sub_746ed5318965460486e33e76,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T16:20:00Z
in_f03e18fa210e4f399dbc7de2,INV-000177,4900,4900,0,4900,4900,usd,paid,True,cus_d3fd47f2500f4306b8c2729d,sub_94be9856a05f4bb384b90be7,charge_automatically,1,,2025-05-20T00:00:00Z,2025-06-19T00:00:00Z,2025-05-20T11:38:00Z
in_519fb7b283cb4779891e8d4d,INV-000178,4900,4900,0,4900,4900,usd,paid,True,cus_d513fba986d745168396fa19,sub_c46d6d58d77a4bfb9f6a78d9,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T22:58:00Z
in_d725d824e2b7406589b7af76,INV-000179,7900,7900,0,7900,7900,usd,paid,True,cus_08b3dad3e9324e1ab986737c,sub_d5b51e60a1c7415a82e4b90c,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T10:33:00Z
in_cb191fb03df54da398543460,INV-000180,4900,4900,0,4900,4900,usd,paid,True,cus_95a7ff28517146ec88a618c9,sub_97f91f19a04044c3a5e959ae,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T21:24:00Z
in_105e3d411c98490ab6537acf,INV-000181,4900,4900,0,4900,4900,usd,paid,True,cus_4902e5b872784f1abe6e0ac6,sub_abb902f96e4a400693481f38,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T11:39:00Z
in_c0b2ade4c72242bf81d8ab4d,INV-000182,4900,4900,0,4900,4900,usd,paid,True,cus_07694517c9b243adaf083797,sub_98bb6bd6ad28478f915bff55,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T22:58:00Z
in_e55183d669df47489e752734,INV-000183,3900,3900,0,3900,3900,usd,paid,True,cus_6c2827b9e5884fbfaddf4f95,sub_79293311aadc42f59a69d754,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T08:02:00Z
in_073caaa6abb848d7a7fee0df,INV-000184,7900,7900,0,7900,7900,usd,paid,True,cus_d12c495466ae4e3283731d51,sub_a86ffe50c4c54ef4a8074610,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T14:47:00Z
in_314570e0026242a8a55b23ee,INV-000185,2900,2900,0,2900,2900,usd,paid,True,cus_f293293ab9f44091a51798a5,sub_3ad0b7bb2f3e41bbb48be293,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T16:49:00Z
in_54b8539f3a7349e78bcf00e2,INV-000186,4900,4900,0,4900,4900,usd,paid,True,cus_856d3a37db9a45859ac3fcb5,sub_90c7709c960443038552e0f9,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T20:02:00Z
in_c8154803a96c4e228b7304c9,INV-000187,2900,2900,0,2900,2900,usd,paid,True,cus_3f7240431d644e9d8748803f,sub_8167b46efa7c4e97b608b2f1,charge_automatically,1,,2025-05-21T00:00:00Z,2025-06-20T00:00:00Z,2025-05-21T21:06:00Z
in_b47ea37b102a4e898557e6ab,INV-000188,2900,2900,0,2900,2900,usd,paid,True,cus_293caf6e9caf4e44859cfd91,sub_cfb1fc8c49b54cc3891e1e27,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T14:47:00Z
in_24627c2117014b90ae42af34,INV-000189,3900,3900,0,3900,3900,usd,paid,True,cus_cfa70ae9516445068fbd9d91,sub_284a10b1f16547439c9b91d1,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T22:25:00Z
in_5f547d8f70d14283a644348e,INV-000190,4900,4900,0,4900,4900,usd,paid,True,cus_a14b3d54ea5541d087f541e3,sub_2a0e866b67204710892c90c9,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T10:27:00Z
in_6ea32f1956b843fbae7deb3d,INV-000191,3900,3900,0,3900,3900,usd,paid,True,cus_0cda966025224395a8c5098b,sub_c8457625e316429e8b7dc435,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T11:23:00Z
in_61999344a5e84f3d8ef38025,INV-000192,2900,2900,0,2900,2900,usd,paid,True,cus_73d493094e2b4b648a7d22d9,sub_437e6eff47d44f7eaeb51222,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T18:29:00Z
in_ec28f7432abe4d7598eeaf09,INV-000193,3900,3900,0,3900,3900,usd,paid,True,cus_17dd7f2ab4894d23a7bba9f1,sub_023c40bc19764c0db3412415,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T12:57:00Z
in_58b0435e053f4d4fb5afc6e1,INV-000194,4900,4900,0,4900,4900,usd,paid,True,cus_efc9f9444e5c439da416dc25,sub_47b5e513196745738d8b35a5,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T09:31:00Z
in_959b11c1a77a4b469e60db8b,INV-000195,2900,2900,0,2900,2900,usd,paid,True,cus_242043f56fe944ff9b307100,sub_473dd502a4f04e4a8b91050c,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T08:07:00Z
in_5f618e1fc6224b498c1b2071,INV-000196,2900,2900,0,2900,2900,usd,paid,True,cus_49eb76513d9b417bafa5c145,sub_ffbd8c9dca6e4c9a894cbfa0,charge_automatically,1,,2025-05-22T00:00:00Z,2025-06-21T00:00:00Z,2025-05-22T13:19:00Z
