id,customer,status,amount,currency,interval,cancel_at_period_end,canceled_at,cancel_at,trial_start,trial_end,current_period_start,current_period_end,description,default_payment_method,latest_invoice,start_date,created
sub_cf9db274887f4fca8bfc29e9,cus_b204bfaa1eac4adf9d31ebe7,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_09c8f4548eae4104acf86fe3,in_f2aea421201040e08f68e1bd,2025-05-09T00:00:00Z,2025-05-09T21:10:00Z
sub_6a04567990bf4c44b00e2f53,cus_7a33efeea98c44349d3b4d3e,canceled,14900,usd,month,False,2026-03-24T04:02:00Z,,,,2026-03-05T00:00:00Z,2026-04-04T00:00:00Z,Enterprise Plan,pm_b156bd0af22d4248ba84d509,in_96fb107b146d43e8981abeac,2025-05-09T00:00:00Z,2025-05-09T13:49:00Z
sub_749062e59c8e432188d81d40,cus_c9f22edddce04f6aab902f0e,active,4900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Pro Plan,pm_a5c3abdbd4c249af9a1ee974,in_e414f788776a4bb0898c8cbf,2025-05-09T00:00:00Z,2025-05-09T13:51:00Z
sub_622e8c2a2953409a8c3a0914,cus_a040c904e02e4f9687948d75,active,2900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Starter Plan,pm_1791e573e242448caa3ca1bf,in_f927ef8be79946b0a6f5b91f,2025-05-09T00:00:00Z,2025-05-09T14:22:00Z
sub_5f36ea5016fa4ab1b00f7101,cus_66a3ca14f5dc484eb9103ce8,canceled,3900,usd,month,False,2025-10-10T23:33:00Z,,,,2025-10-06T00:00:00Z,2025-11-05T00:00:00Z,Growth Plan,pm_edcfb83232844e6f8f86f295,in_833ac78b3a8040ea8208c57f,2025-05-09T00:00:00Z,2025-05-09T09:55:00Z
sub_2258ca65eff4457f943e06a1,cus_1035afba10d84900a1d62243,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_3178c480f7bb47bbb8d107eb,in_494e32d821294bb69d9f8ce5,2025-05-09T00:00:00Z,2025-05-09T21:27:00Z
sub_12bd8eb46a824088b0fa7b59,cus_5ad2b5c3671d43f4ba2fa657,canceled,3900,usd,month,False,2025-09-19T08:31:00Z,,,,2025-09-06T00:00:00Z,2025-10-06T00:00:00Z,Growth Plan,pm_dbec07607d2e4811a6cad659,in_7ce27b7d0600480a80896aba,2025-05-09T00:00:00Z,2025-05-09T13:24:00Z
sub_b459a8753a134ed8b5f49953,cus_7d3a97c1c5be4fcdaae20841,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_b5788d3b4c304019b16bc58e,in_bb2563a84ece4b18af2b45b6,2025-05-09T00:00:00Z,2025-05-09T11:21:00Z
sub_e90c126100724d54a3575299,cus_72c3ad67879a4680a388ed25,active,3900,usd,month,False,,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Growth Plan,pm_079adc1417404388913b7e91,in_277d694723b34435ab617040,2025-05-09T00:00:00Z,2025-05-09T14:12:00Z
sub_94d23fd5145c4de38803541c,cus_c0423a1c105c4e97b7572e1f,canceled,14900,usd,month,False,2026-04-13T09:00:00Z,,,,2026-04-04T00:00:00Z,2026-05-04T00:00:00Z,Enterprise Plan,pm_1f0ee0033873479b97a6be88,in_db7560a844c44644b3bd0884,2025-05-09T00:00:00Z,2025-05-09T08:19:00Z
sub_5814b31ee5ed4813b5eea76a,cus_84a0f858ef19418cad4e82ec,active,3900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Growth Plan,pm_f432eb30352c4028bc4f1240,in_ef143d79dcd2416c8e9dfa50,2025-05-10T00:00:00Z,2025-05-10T13:50:00Z
sub_b4ddbce18d0843ce87eb2b7b,cus_dfd22969bdea4d01974a3206,active,4900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Pro Plan,pm_d9d1a4140aa943f09f8889e2,in_e3019613e1d74f97a34ca0c1,2025-05-10T00:00:00Z,2025-05-10T22:28:00Z
sub_92cda8f347384eed87e00c86,cus_96828e7bac974e0bb19ab24e,canceled,2900,usd,month,False,2025-08-16T05:20:00Z,,,,2025-08-08T00:00:00Z,2025-09-07T00:00:00Z,Starter Plan,pm_ea6bb24507244b678f559446,in_8e88cca3cdaf4d9db53e1966,2025-05-10T00:00:00Z,2025-05-10T08:32:00Z
sub_ceaa711f88fd46f886399c81,cus_b0bcc3f9907a4f6494e4bbb5,canceled,4900,usd,month,False,2025-09-19T22:12:00Z,,,,2025-09-07T00:00:00Z,2025-10-07T00:00:00Z,Pro Plan,pm_2e9bf950c7e841b3af299d39,in_ecbd014978774fe89e6bf6bb,2025-05-10T00:00:00Z,2025-05-10T19:28:00Z
sub_b293fe366c8f4359bac86ece,cus_1bcfc88d4a144d839e0979e1,active,7900,usd,month,False,,,,,2026-04-05T00:00:00Z,2026-05-05T00:00:00Z,Team Plan,pm_5fae666a2e5f4130a311ba21,in_345fbebbdae4404580c5dfad,2025-05-10T00:00:00Z,2025-05-10T10:07:00Z
sub_53fbbf8475c74916a48fd7b2,cus_43892e165a5141438be66662,canceled,3900,usd,month,False,2025-06-01T02:02:00Z,,,,2025-05-10T00:00:00Z,2025-06-09T00:00:00Z,Growth Plan,pm_5c82a69496474807b1806618,in_77502cbc07004859aa2f3de9,2025-05-10T00:00:00Z,2025-05-10T20:30:00Z
sub_b6f097b9fd8c4fdc86ec545b,cus_f581db62663342b79fa8f13b,canceled,2900,usd,month,False,2025-06-19T02:13:00Z,,,,2025-06-10T00:00:00Z,2025-07-10T00:00:00Z,Starter Plan,pm_2f59a816be5d45baa2a48727,in_f949e5cdea984a83ba241fd5,2025-05-11T00:00:00Z,2025-05-11T09:07:00Z
sub_45f0032a2a674a6993f4ed3f,cus_c1a4179c43974f7986f1ae9e,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_46cb9ec5f4d74a0c87bfe325,in_ec5fc65d0ae34eb1a9de5e17,2025-05-11T00:00:00Z,2025-05-11T13:38:00Z
sub_410364d7169c408abcd6780a,cus_6dcd18d9aefd4373891ccc4c,canceled,2900,usd,month,False,2025-05-21T03:25:00Z,,,,2025-05-11T00:00:00Z,2025-06-10T00:00:00Z,Starter Plan,pm_97fab30a685e4bbea46bbaf9,in_8c3de6b86ba5413f92578b16,2025-05-11T00:00:00Z,2025-05-11T12:50:00Z
sub_7a72f62818e444ff837072aa,cus_6637c3147bc340689987fc89,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_bccede0e49f448aa915881cc,in_255e831f9e984f71b68eeb7b,2025-05-11T00:00:00Z,2025-05-11T09:50:00Z
sub_16ffbb26e1a04be3a099879a,cus_023378ba81644a8aa6134201,active,3900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Growth Plan,pm_e14c963b2dee42cab3fd603e,in_fe3bb05d15c943c69ecf3003,2025-05-11T00:00:00Z,2025-05-11T18:48:00Z
sub_74d68e4cd1d647b2b12d38fb,cus_93b648a32015401e9cdb94b9,active,14900,usd,month,False,,,,,2026-04-06T00:00:00Z,2026-05-06T00:00:00Z,Enterprise Plan,pm_5797b883a5d144f2a5b3dc9b,in_2795fe0b5258446fb12bab90,2025-05-11T00:00:00Z,2025-05-11T15:45:00Z
sub_04509d1a748f458f9aac1131,cus_6ccdace7589f4b799b7adb81,canceled,7900,usd,month,False,2025-12-17T10:16:00Z,,,,2025-12-08T00:00:00Z,2026-01-07T00:00:00Z,Team Plan,pm_b47ca68b2e254bd5a6a19b82,in_794a05f27a21425ba61c64b7,2025-05-12T00:00:00Z,2025-05-12T21:33:00Z
sub_3f49f22245004c06beb25a5d,cus_6406b7685d62492ea61a78ce,canceled,4900,usd,month,False,2025-08-30T02:02:00Z,,,,2025-08-10T00:00:00Z,2025-09-09T00:00:00Z,Pro Plan,pm_6eba51c9c9024fa4b2af2fce,in_a228db7e549844f68889a735,2025-05-12T00:00:00Z,2025-05-12T12:53:00Z
sub_5630afb0187f4ab991a3bea5,cus_f630f523ef4544aa8212176a,active,3900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Growth Plan,pm_69ff3b9b431a49b189fce22a,in_f88bb3aff68d43088067a917,2025-05-12T00:00:00Z,2025-05-12T15:42:00Z
sub_dcb0d8679d874bf199f74913,cus_c11183ba798c40bea5e40337,canceled,2900,usd,month,False,2025-10-24T11:32:00Z,,,,2025-10-09T00:00:00Z,2025-11-08T00:00:00Z,Starter Plan,pm_a1d55d34e5fc4dc6be6aff00,in_75598e978bfc424c890f4b71,2025-05-12T00:00:00Z,2025-05-12T19:01:00Z
sub_3e1432fdc055455db4196c76,cus_9e6f1f845c6b4b4588879fd4,canceled,14900,usd,month,False,2026-02-19T10:19:00Z,,,,2026-02-06T00:00:00Z,2026-03-08T00:00:00Z,Enterprise Plan,pm_b310cb3bb66543acaffc69e7,in_2e1736fe91c548bd833dd80f,2025-05-12T00:00:00Z,2025-05-12T18:30:00Z
sub_d1e7e13e28a84ca99f58d4cc,cus_1f971f888c194724b34fc424,active,7900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Team Plan,pm_47c60a32e374451cbf6d63a7,in_dd98100e97a44270b659056c,2025-05-12T00:00:00Z,2025-05-12T19:21:00Z
sub_bfe306869c5c4e5fbbae42a6,cus_ccdcdfaf88864bcb917cdc29,active,4900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Pro Plan,pm_fdb4c22af83a47099373a3a1,in_b1cc40b426194896a3c3b425,2025-05-12T00:00:00Z,2025-05-12T19:47:00Z
sub_de780af1b3d4443dbac4e1cf,cus_5cb3947bc75244b3bcaf5345,active,2900,usd,month,False,,,,,2026-04-07T00:00:00Z,2026-05-07T00:00:00Z,Starter Plan,pm_5aafe8fafb6d46eeba6b39c1,in_40afd06d72734f209f427856,2025-05-12T00:00:00Z,2025-05-12T12:05:00Z
sub_87f9d68b644d4f8cbb62b537,cus_4ca9057887724f6f97c790c1,active,14900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Enterprise Plan,pm_b42024bc5d224498a06ad859,in_5b281f20fd03455a8e14f8fc,2025-05-13T00:00:00Z,2025-05-13T21:49:00Z
sub_4ac0d5167fd74d7a89240865,cus_ca9011de2dbc4e678328752b,canceled,3900,usd,month,False,2026-02-12T06:34:00Z,,,,2026-02-07T00:00:00Z,2026-03-09T00:00:00Z,Growth Plan,pm_f4d545deef024bd4934c5318,in_9f18c82b77e34229ae570e83,2025-05-13T00:00:00Z,2025-05-13T18:38:00Z
sub_c679b3c26e11481a94905495,cus_57b2920ed0a342429c437ae8,canceled,4900,usd,month,False,2025-10-15T17:39:00Z,,,,2025-10-10T00:00:00Z,2025-11-09T00:00:00Z,Pro Plan,pm_40d0201459fc4a68a19e824f,in_fd0b2d2572f24955ae7b4c52,2025-05-13T00:00:00Z,2025-05-13T20:54:00Z
sub_cd0a965998124d54a3d159ce,cus_aa039eb8b15047348853231c,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_3c2d88f9b47b45f2a7efb21e,in_c3abe07409fe4a1da766ddfe,2025-05-13T00:00:00Z,2025-05-13T22:30:00Z
sub_5547d824f64345168de2f076,cus_6d1bd315497d4153946443d5,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_c4f84114e4f04746b4cc9c59,in_9e75ad5e834f49d3b13028c0,2025-05-13T00:00:00Z,2025-05-13T15:46:00Z
sub_c35288b44a854087954ffac9,cus_ee89bc9837bd4a1f807b1291,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_e5974bd0e4b54b32ab33261e,in_a957664a325d4d05beaaaa43,2025-05-13T00:00:00Z,2025-05-13T18:38:00Z
sub_8abb54f4b83e4af9b774f07c,cus_2c4306285311457e958fc177,active,4900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Pro Plan,pm_43b95b8ce8c24deeaadb4721,in_019838f454a4474c8593e05d,2025-05-13T00:00:00Z,2025-05-13T16:08:00Z
sub_268b9cbfb2f04221935a1acd,cus_3316d1afc21346be84934404,canceled,7900,usd,month,False,2025-12-12T19:45:00Z,,,,2025-12-09T00:00:00Z,2026-01-08T00:00:00Z,Team Plan,pm_dc0f0c698d2c47aaa2d2ae78,in_97b4a787df0d41249d7806ef,2025-05-13T00:00:00Z,2025-05-13T08:48:00Z
sub_0eaa9e50cc7246b9b52222fe,cus_05a348effd094c699a06ac09,active,2900,usd,month,False,,,,,2026-04-08T00:00:00Z,2026-05-08T00:00:00Z,Starter Plan,pm_d29d130bc99644a5a20f5bc1,in_4ffab61020d640678f4927ef,2025-05-13T00:00:00Z,2025-05-13T18:38:00Z
sub_8a8c9afe0fd549eda025474f,cus_6d8525429b2c4e049678247a,active,3900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Growth Plan,pm_b3a2d15084f7430181547c6d,in_5b8bf6e0022243598971019b,2025-05-14T00:00:00Z,2025-05-14T11:46:00Z
sub_f811ecfdec6f445bbe7d376c,cus_8770b720fc9b4b26b8462abf,active,4900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Pro Plan,pm_5b368eaf3d684fb194801690,in_5b6d696657324f3c85bd4f99,2025-05-14T00:00:00Z,2025-05-14T17:06:00Z
sub_ee30f948a8cd4aaeb4dd9d92,cus_56df51999f8e48fba77ba586,active,14900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Enterprise Plan,pm_24cc8715c46b49df91525431,in_b2846df403804e3eb360ce3d,2025-05-14T00:00:00Z,2025-05-14T22:02:00Z
sub_09fe8478a6aa445b9ac5ad2e,cus_6e5b0102be704d30a1384510,active,7900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Team Plan,pm_1e7e41ddca8d44da8bd5dda8,in_6ca4dece32964c8c9f4032c0,2025-05-14T00:00:00Z,2025-05-14T09:11:00Z
sub_0ebe52abe8d44459a65e5ac5,cus_d07a3becc4e34dc38bbc6b40,canceled,2900,usd,month,False,2026-04-09T19:42:00Z,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Starter Plan,pm_3e597e408fc44380a5c75964,in_1cda844aa4494358862a6cf7,2025-05-14T00:00:00Z,2025-05-14T13:23:00Z
sub_f871a6945edc4fa8990915d9,cus_408624f883ea4c99a4ec92a9,active,3900,usd,month,False,,,,,2026-04-09T00:00:00Z,2026-05-09T00:00:00Z,Growth Plan,pm_7c9d059726c94ad7a78793be,in_00298e10c4a24e5188ea4767,2025-05-14T00:00:00Z,2025-05-14T11:29:00Z
sub_50db71b3d4e5471f89832333,cus_d53f06b43e594a108859877a,canceled,2900,usd,month,False,2025-07-12T10:58:00Z,,,,2025-06-13T00:00:00Z,2025-07-13T00:00:00Z,Starter Plan,pm_fedd4205eae04d90bb99f37d,in_5637e85cb2724282aaa3deb7,2025-05-14T00:00:00Z,2025-05-14T11:33:00Z
sub_9148624a8663468da47ec47a,cus_88985bb59e6d4f99823ab659,canceled,4900,usd,month,False,2026-01-12T23:51:00Z,,,,2026-01-10T00:00:00Z,2026-02-09T00:00:00Z,Pro Plan,pm_1fddd70ef6274df3b639796b,in_4838655aa0de477c8176e9f0,2025-05-15T00:00:00Z,2025-05-15T21:24:00Z
sub_5d654ee148224549915363ad,cus_8827a91b41c84885bf002222,canceled,3900,usd,month,False,2025-10-10T16:05:00Z,,,,2025-09-12T00:00:00Z,2025-10-12T00:00:00Z,Growth Plan,pm_0535ffe2191048f6b536870d,in_33fc6dba8fd6463186238fb3,2025-05-15T00:00:00Z,2025-05-15T14:44:00Z
sub_6b1d65b455664eeda4f8d71a,cus_c1cdc24b6bb744dcafe2ad10,canceled,7900,usd,month,False,2025-12-29T01:01:00Z,,,,2025-12-11T00:00:00Z,2026-01-10T00:00:00Z,Team Plan,pm_8a7973340d264958b4905ed4,in_4bb6238fa89e4f0f9760930c,2025-05-15T00:00:00Z,2025-05-15T13:27:00Z
sub_3fd1c94afd974ef7b49b6f6f,cus_3857c100d67a4c3cbc57b749,active,7900,usd,month,False,,,,,2026-04-10T00:00:00Z,2026-05-10T00:00:00Z,Team Plan,pm_049a2965dfc24132a1c86e26,in_63d822165bbf47298b2f2797,2025-05-15T00:00:00Z,2025-05-15T20:56:00Z
sub_b77bb26a8bfe4089baf66136,cus_fe6f71b82be04ff8b55ee5fb,canceled,2900,usd,month,False,2026-02-19T18:11:00Z,,,,2026-02-09T00:00:00Z,2026-03-11T00:00:00Z,Starter Plan,pm_0a9807a05ad94fcb8385c2a6,in_dce4d82b91844564b3962855,2025-05-15T00:00:00Z,2025-05-15T11:52:00Z
sub_6417904cebce46e6aa4253e3,cus_3cf5743f1d844d288da47017,canceled,7900,usd,month,False,2025-10-25T16:40:00Z,,,,2025-10-12T00:00:00Z,2025-11-11T00:00:00Z,Team Plan,pm_1f603adab4fc4dfcaeb438e7,in_0334de755bd346f88c4b670e,2025-05-15T00:00:00Z,2025-05-15T17:41:00Z
sub_c221706375f746759242f6b7,cus_3f12d1749a4348d399f776e8,canceled,2900,usd,month,False,2025-07-24T00:39:00Z,,,,2025-07-14T00:00:00Z,2025-08-13T00:00:00Z,Starter Plan,pm_e45ccf8ff0844da485f31a99,in_7756f14cbfb0481788b190b2,2025-05-15T00:00:00Z,2025-05-15T18:04:00Z
sub_512637e21fdf4b3bb238afc4,cus_4462e57cdd704249830517db,canceled,3900,usd,month,False,2025-08-23T21:01:00Z,,,,2025-08-13T00:00:00Z,2025-09-12T00:00:00Z,Growth Plan,pm_622c2f431420494593969414,in_911352e7ca7b498ca0f7e015,2025-05-15T00:00:00Z,2025-05-15T21:14:00Z
sub_f2d029f31ac14c1ba5196c17,cus_82fcd7bb5e9642988df13103,canceled,2900,usd,month,False,2025-11-14T05:50:00Z,,,,2025-11-12T00:00:00Z,2025-12-12T00:00:00Z,Starter Plan,pm_c73c43083eae42e8ba849fc7,in_b91999045acf4a4fb24dc561,2025-05-16T00:00:00Z,2025-05-16T17:10:00Z
sub_860c1cc859424131b5a39fb1,cus_025d092d6cd64223a8631ff4,canceled,7900,usd,month,False,2026-04-13T10:33:00Z,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Team Plan,pm_1af88e28230940ceb2b4f894,in_f9015b62887e4324911254a9,2025-05-16T00:00:00Z,2025-05-16T12:18:00Z
sub_710b8b79e4f8458886fcddc1,cus_fc6aa0dc17f04cada0a44ead,active,4900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Pro Plan,pm_df1d8fedb7384e3f8f60af18,in_719118a9f6224a66917460fb,2025-05-16T00:00:00Z,2025-05-16T16:34:00Z
sub_ab08b89be7f042a8af5c0836,cus_7c1e26051d6b4524918bddcb,canceled,2900,usd,month,False,2026-01-14T10:01:00Z,,,,2026-01-11T00:00:00Z,2026-02-10T00:00:00Z,Starter Plan,pm_5a4860cded1242bb946e2310,in_0708683ee22e47feaa4b2f98,2025-05-16T00:00:00Z,2025-05-16T12:36:00Z
sub_1b2aa82e46ee4b4fae481e4a,cus_c5eb28b5e0694cff83e4bbc0,active,4900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Pro Plan,pm_70cbb3574ba04e7c81da0f80,in_a812ff1e88de4408adcae97b,2025-05-16T00:00:00Z,2025-05-16T19:55:00Z
sub_aedc2b9424be47e38bf8f466,cus_490755a4e6a2430ebc9fcca0,canceled,4900,usd,month,False,2025-12-01T15:29:00Z,,,,2025-11-12T00:00:00Z,2025-12-12T00:00:00Z,Pro Plan,pm_0eb31db631b64a2db7b011f3,in_bb433201b0244f7e9f77ca39,2025-05-16T00:00:00Z,2025-05-16T22:51:00Z
sub_1b90d80813dd4d3e8225a71f,cus_406f8eefcc284bb3bf9db0bf,active,3900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Growth Plan,pm_c312a2142ed24cf2b7ed7277,in_3531ab2b00054e1b822c47b7,2025-05-16T00:00:00Z,2025-05-16T08:08:00Z
sub_19533557b5364f56af062343,cus_aac9073a0a2c4dbdb2820995,canceled,4900,usd,month,False,2025-11-07T06:54:00Z,,,,2025-10-13T00:00:00Z,2025-11-12T00:00:00Z,Pro Plan,pm_706726781def4bad829fd3b0,in_2fd7ec7fd3094029900f4b4f,2025-05-16T00:00:00Z,2025-05-16T14:24:00Z
sub_ef05d0092aea413e92375c57,cus_06823ffaa07e4ea2995fdeff,active,7900,usd,month,False,,,,,2026-04-11T00:00:00Z,2026-05-11T00:00:00Z,Team Plan,pm_69966eeda3dc4ecdac1cc290,in_8538705b0bdf473a83a02078,2025-05-16T00:00:00Z,2025-05-16T22:38:00Z
sub_1a8f8cc01ac440b3b9f90f34,cus_14ac41154e68488d8f06db2d,canceled,4900,usd,month,False,2025-09-19T02:39:00Z,,,,2025-09-13T00:00:00Z,2025-10-13T00:00:00Z,Pro Plan,pm_a2c44f7cc281460e94c6eda3,in_0300d4cca27a418dbbcff842,2025-05-16T00:00:00Z,2025-05-16T15:44:00Z
sub_0e5e60b80d4a4ef89af4b81a,cus_8765153d895944df99ea5504,active,4900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Pro Plan,pm_ae4b044ef1c54d0582151611,in_56d17fa4befa4e2b8048b12b,2025-05-17T00:00:00Z,2025-05-17T20:46:00Z
sub_6a3ba4737baf4cfa897ab681,cus_eb4f28ff48f84fccb97587fe,active,4900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Pro Plan,pm_1b201bb2359741309490402d,in_5f8a1e8c0e6547fa8a61ddbb,2025-05-17T00:00:00Z,2025-05-17T21:52:00Z
sub_c809abeae6c64f499e9b6839,cus_ee0826ffc64042e5a724ad0d,canceled,2900,usd,month,False,2025-05-29T10:52:00Z,,,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,Starter Plan,pm_18980d5e53a845c1b59b5e92,in_782dafdccba147579efcb3d0,2025-05-17T00:00:00Z,2025-05-17T14:40:00Z
sub_48411e5b87b8477d98bbd0ee,cus_9e4cacd0e75a4ae0b8642068,canceled,3900,usd,month,False,2025-06-06T23:17:00Z,,,,2025-05-17T00:00:00Z,2025-06-16T00:00:00Z,Growth Plan,pm_f13a633f972c46d8ad767f1a,in_22c27d3ace4a44c682442275,2025-05-17T00:00:00Z,2025-05-17T15:36:00Z
sub_b58e9e98b1f74b0e9c8b51af,cus_a91fdb8c66b9434d9e96dae2,active,2900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Starter Plan,pm_629c5128f4d24731833d801f,in_b713f2aec7044daf8add8a57,2025-05-17T00:00:00Z,2025-05-17T19:29:00Z
sub_dcfa4f46008e4497aba5f3cd,cus_e5659fd69a2c4f93a3168927,active,7900,usd,month,False,,,,,2026-04-12T00:00:00Z,2026-05-12T00:00:00Z,Team Plan,pm_f86b38f8a66f47e884a80134,in_5b6f9eb2625849f4a7614721,2025-05-17T00:00:00Z,2025-05-17T19:53:00Z
sub_c9ca98780f1d4e58b6b0bbad,cus_9b9f4573eec24dbfbafb37d9,canceled,2900,usd,month,False,2026-01-20T12:49:00Z,,,,2026-01-13T00:00:00Z,2026-02-12T00:00:00Z,Starter Plan,pm_e9299593f03a4712872e6f92,in_28db5872ba574a6693ad3f51,2025-05-18T00:00:00Z,2025-05-18T20:52:00Z
sub_4bb822b828da40879729503d,cus_cd8c19dd8d584543823ee576,canceled,7900,usd,month,False,2025-06-28T15:40:00Z,,,,2025-06-17T00:00:00Z,2025-07-17T00:00:00Z,Team Plan,pm_ce45ed229f4d4053afd8ed13,in_7c938733f4144c68b8d1a570,2025-05-18T00:00:00Z,2025-05-18T12:06:00Z
sub_2443621ff84f42499ac722ca,cus_b1cd3d425fc042ab975320a4,canceled,2900,usd,month,False,2026-04-14T23:36:00Z,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Starter Plan,pm_b8b9cb388def4092b1c08205,in_376b07fcba4a4483b289ac6a,2025-05-18T00:00:00Z,2025-05-18T20:24:00Z
sub_aaded224d8014bc68ece547a,cus_48d025ada1354b12b34176c5,active,14900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Enterprise Plan,pm_f961db17b4714e1f8e26874f,in_d61c5c80b8894042ab0879c2,2025-05-18T00:00:00Z,2025-05-18T20:10:00Z
sub_df4ceaa557494d1fb6ecb574,cus_cba79a23d0da488ca6fb37c8,canceled,3900,usd,month,False,2026-04-13T21:29:00Z,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Growth Plan,pm_68b1aadd8afc4cd58ab78eda,in_3d696355303145a296a7225d,2025-05-18T00:00:00Z,2025-05-18T19:41:00Z
sub_49e812296b48484a9a4715ff,cus_67ee2886411f40af87009984,active,4900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Pro Plan,pm_e113c419b70049f6a9bffd28,in_31cc34ef4f0041168248b639,2025-05-18T00:00:00Z,2025-05-18T09:45:00Z
sub_74f267e2c1e14b0e886f2a2f,cus_89f6fa79cede415d876f3dd6,active,3900,usd,month,False,,,,,2026-04-13T00:00:00Z,2026-05-13T00:00:00Z,Growth Plan,pm_b3b0ceca0b8f404f95066ad0,in_970478b73e2d443c90031669,2025-05-18T00:00:00Z,2025-05-18T16:22:00Z
sub_f39e961c535e40d8b95ec4c5,cus_a34e9aff86b34e5ea1e71814,active,2900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Starter Plan,pm_a75b7525679c48a28d623fb9,in_04a191354215446197d70ab3,2025-05-19T00:00:00Z,2025-05-19T20:43:00Z
sub_ac03802095674748a66d28db,cus_b8080bb7ce654c55b004e0ce,active,14900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Enterprise Plan,pm_5e349cf8e2a44f42b759a68c,in_5146758b56b84bd9855f1e2f,2025-05-19T00:00:00Z,2025-05-19T11:45:00Z
sub_be47fd43827f417889df8ccb,cus_ad2278031d43421db8ac74c9,active,2900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Starter Plan,pm_3e258b777c1644b98d770ba0,in_9b3ee566e77746b291ba04fb,2025-05-19T00:00:00Z,2025-05-19T16:00:00Z
sub_3ba882fd3c374794b32df7cc,cus_c72745e810ed406d8362a865,canceled,2900,usd,month,False,2025-06-26T03:40:00Z,,,,2025-06-18T00:00:00Z,2025-07-18T00:00:00Z,Starter Plan,pm_6a1b621a6ea340e4ac153a8f,in_f10347cd7a3240cd920e7d7b,2025-05-19T00:00:00Z,2025-05-19T19:48:00Z
sub_9e245083830e4fb6a9527b70,cus_8643b7bba35543aea8f6db37,active,4900,usd,month,False,,,,,2026-04-14T00:00:00Z,2026-05-14T00:00:00Z,Pro Plan,pm_651dcc7f1cf34ce1b048b166,in_2780cd9416984a678a0a8637,2025-05-19T00:00:00Z,2025-05-19T18:53:00Z
