date,landing_page,sessions,total_users,new_users,bounce_rate,engagement_rate,avg_session_duration,conversions,total_revenue
2025-11-26T00:00:00Z,/signup,130,111,44,48.1,50.97,108.1,4,227.25
2025-11-27T00:00:00Z,/,458,346,160,50.03,48.78,187.2,11,545.04
2025-11-27T00:00:00Z,/features,217,177,92,36.65,64.36,168.2,5,250.78
2025-11-27T00:00:00Z,/pricing,256,203,105,49.9,50.58,108.9,11,641.69
2025-11-27T00:00:00Z,/blog,257,229,80,45.55,54.38,164.5,9,484.31
2025-11-27T00:00:00Z,/blog/analytics-guide,250,210,98,52.26,47.65,176.5,8,399.46
2025-11-27T00:00:00Z,/signup,153,128,50,35.51,62.53,134.3,4,157.86
2025-11-28T00:00:00Z,/,512,399,196,38.93,60.94,114.8,16,560.92
2025-11-28T00:00:00Z,/features,259,211,113,53.52,47.61,163.3,11,457.26
2025-11-28T00:00:00Z,/pricing,257,225,81,53.6,47.72,187.1,11,545.75
2025-11-28T00:00:00Z,/blog,216,176,61,50.13,48.04,101.5,5,249.12
2025-11-28T00:00:00Z,/blog/analytics-guide,238,201,95,50.03,50.38,144.0,7,216.56
2025-11-28T00:00:00Z,/signup,153,133,68,53.66,47.07,171.3,6,280.99
2025-11-29T00:00:00Z,/,292,258,92,35.59,64.16,191.7,10,597.47
2025-11-29T00:00:00Z,/features,142,110,51,51.78,47.44,122.6,3,153.34
2025-11-29T00:00:00Z,/pricing,160,129,60,43.62,55.41,131.7,3,120.09
2025-11-29T00:00:00Z,/blog,141,115,56,46.52,54.19,111.6,2,112.93
2025-11-29T00:00:00Z,/blog/analytics-guide,175,142,52,53.83,47.16,104.2,5,187.1
2025-11-29T00:00:00Z,/signup,94,73,28,51.36,47.87,81.2,2,87.12
2025-11-30T00:00:00Z,/,353,304,152,42.1,57.62,187.0,11,336.22
2025-11-30T00:00:00Z,/features,171,144,56,53.72,45.54,148.7,3,158.97
2025-11-30T00:00:00Z,/pricing,148,117,52,44.23,56.1,83.6,4,135.25
2025-11-30T00:00:00Z,/blog,183,142,61,35.23,66.05,146.2,6,248.89
2025-11-30T00:00:00Z,/blog/analytics-guide,140,106,42,39.27,61.2,189.8,3,133.29
2025-11-30T00:00:00Z,/signup,95,79,35,51.29,49.49,101.4,3,154.93
2025-12-01T00:00:00Z,/,420,368,195,44.64,55.35,166.3,10,394.02
2025-12-01T00:00:00Z,/features,215,166,75,45.73,55.02,144.7,5,162.93
2025-12-01T00:00:00Z,/pricing,222,188,97,40.91,59.74,144.0,8,466.31
2025-12-01T00:00:00Z,/blog,257,197,85,39.41,61.23,177.6,6,290.87
2025-12-01T00:00:00Z,/blog/analytics-guide,254,196,100,50.22,48.09,83.6,4,167.93
2025-12-01T00:00:00Z,/signup,158,121,62,45.14,55.2,101.5,5,274.04
2025-12-02T00:00:00Z,/,496,428,202,48.74,52.08,156.3,9,369.53
2025-12-02T00:00:00Z,/features,240,213,94,50.71,47.74,103.7,7,282.12
2025-12-02T00:00:00Z,/pricing,224,169,82,40.41,59.74,143.2,8,410.01
2025-12-02T00:00:00Z,/blog,200,175,79,41.27,58.48,166.1,6,287.21
2025-12-02T00:00:00Z,/blog/analytics-guide,252,205,73,35.55,63.59,151.6,7,225.28
2025-12-02T00:00:00Z,/signup,164,138,58,50.43,49.6,134.5,3,100.34
2025-12-03T00:00:00Z,/,503,437,233,44.97,53.29,141.0,15,766.64
2025-12-03T00:00:00Z,/features,197,157,56,43.7,57.45,172.0,6,291.25
2025-12-03T00:00:00Z,/pricing,212,178,89,41.26,57.67,194.0,5,204.57
2025-12-03T00:00:00Z,/blog,227,190,95,41.26,57.22,116.0,5,161.11
2025-12-03T00:00:00Z,/blog/analytics-guide,258,202,76,47.16,51.92,136.4,5,283.03
2025-12-03T00:00:00Z,/signup,150,125,62,48.8,49.88,164.6,3,91.78
2025-12-04T00:00:00Z,/,405,315,131,40.46,61.18,128.9,13,767.57
2025-12-04T00:00:00Z,/features,205,159,64,53.03,45.57,148.6,3,112.43
2025-12-04T00:00:00Z,/pricing,200,151,69,44.28,57.53,189.1,4,208.74
2025-12-04T00:00:00Z,/blog,193,159,69,54.92,45.65,183.3,5,231.87
2025-12-04T00:00:00Z,/blog/analytics-guide,214,186,88,45.95,53.13,146.3,5,169.28
2025-12-04T00:00:00Z,/signup,157,131,57,43.16,55.33,125.4,3,99.81
2025-12-05T00:00:00Z,/,438,385,204,39.83,61.36,175.1,10,345.26
2025-12-05T00:00:00Z,/features,220,173,77,36.01,65.17,121.9,8,450.91
2025-12-05T00:00:00Z,/pricing,231,202,90,45.7,52.63,195.0,6,341.27
2025-12-05T00:00:00Z,/blog,226,203,107,41.73,58.66,94.5,5,174.95
2025-12-05T00:00:00Z,/blog/analytics-guide,219,168,66,51.16,48.92,114.6,7,331.3
2025-12-05T00:00:00Z,/signup,159,127,50,44.18,56.13,135.5,2,86.11
2025-12-06T00:00:00Z,/,341,274,98,40.33,60.26,116.9,6,337.87
2025-12-06T00:00:00Z,/features,180,135,50,42.68,56.75,97.8,3,93.76
2025-12-06T00:00:00Z,/pricing,149,132,66,35.18,66.7,116.3,5,276.79
2025-12-06T00:00:00Z,/blog,189,149,76,53.91,46.08,126.2,6,212.93
2025-12-06T00:00:00Z,/blog/analytics-guide,141,118,63,47.64,50.47,111.9,4,192.75
2025-12-06T00:00:00Z,/signup,114,90,47,37.49,60.92,96.4,3,169.56
2025-12-07T00:00:00Z,/,359,293,115,43.16,56.43,145.2,8,455.5
2025-12-07T00:00:00Z,/features,134,117,57,53.19,48.48,96.5,4,162.71
2025-12-07T00:00:00Z,/pricing,139,120,58,43.34,58.12,124.5,2,78.49
2025-12-07T00:00:00Z,/blog,170,128,61,51.48,49.25,97.1,3,163.53
2025-12-07T00:00:00Z,/blog/analytics-guide,143,119,57,38.06,60.39,125.1,3,117.12
2025-12-07T00:00:00Z,/signup,105,80,42,51.13,46.96,153.8,1,41.46
2025-12-08T00:00:00Z,/,465,411,189,37.81,63.87,104.9,10,549.81
2025-12-08T00:00:00Z,/features,194,165,67,41.03,57.56,138.0,5,299.93
2025-12-08T00:00:00Z,/pricing,224,175,62,47.03,52.7,152.1,6,266.17
2025-12-08T00:00:00Z,/blog,253,203,82,51.05,49.85,162.1,9,271.8
2025-12-08T00:00:00Z,/blog/analytics-guide,217,178,94,46.3,54.54,190.3,6,274.71
2025-12-08T00:00:00Z,/signup,167,132,61,48.76,50.19,157.6,4,167.08
2025-12-09T00:00:00Z,/,515,425,179,51.64,49.49,192.2,9,390.55
2025-12-09T00:00:00Z,/features,267,213,92,40.61,60.96,91.1,8,398.27
2025-12-09T00:00:00Z,/pricing,237,185,68,45.69,54.36,84.7,4,144.03
2025-12-09T00:00:00Z,/blog,230,190,94,39.33,59.93,163.1,6,231.36
2025-12-09T00:00:00Z,/blog/analytics-guide,279,220,100,37.22,64.19,87.4,7,330.3
2025-12-09T00:00:00Z,/signup,183,152,75,45.47,55.89,133.5,5,186.61
2025-12-10T00:00:00Z,/,438,391,151,35.03,65.73,90.8,16,637.1
2025-12-10T00:00:00Z,/features,222,182,76,53.36,45.85,128.3,7,406.4
2025-12-10T00:00:00Z,/pricing,267,234,126,45.52,54.23,178.6,10,460.76
2025-12-10T00:00:00Z,/blog,230,181,95,50.65,48.97,129.1,5,296.21
2025-12-10T00:00:00Z,/blog/analytics-guide,275,234,97,50.69,48.83,124.4,6,298.08
2025-12-10T00:00:00Z,/signup,173,144,62,42.64,58.0,144.0,6,303.53
2025-12-11T00:00:00Z,/,426,324,162,48.7,50.39,188.5,8,438.26
2025-12-11T00:00:00Z,/features,189,152,74,38.96,59.07,97.8,7,381.93
2025-12-11T00:00:00Z,/pricing,214,184,87,36.34,63.49,152.0,8,435.05
2025-12-11T00:00:00Z,/blog,248,219,113,38.62,61.27,125.7,5,155.53
2025-12-11T00:00:00Z,/blog/analytics-guide,217,192,86,44.71,55.49,138.5,7,265.2
2025-12-11T00:00:00Z,/signup,158,125,64,48.64,49.37,160.3,4,150.33
2025-12-12T00:00:00Z,/,413,337,185,44.26,55.4,154.0,15,557.28
2025-12-12T00:00:00Z,/features,217,176,84,35.64,63.6,182.6,6,227.42
2025-12-12T00:00:00Z,/pricing,214,167,87,50.39,47.61,91.4,6,300.69
2025-12-12T00:00:00Z,/blog,198,166,84,37.16,64.71,143.4,3,153.13
2025-12-12T00:00:00Z,/blog/analytics-guide,245,206,89,37.55,61.3,106.4,9,297.59
2025-12-12T00:00:00Z,/signup,159,124,62,42.25,59.72,166.5,2,82.11
2025-12-13T00:00:00Z,/,288,250,108,39.8,59.9,126.3,10,468.06
2025-12-13T00:00:00Z,/features,166,130,61,46.93,51.4,123.5,7,364.6
2025-12-13T00:00:00Z,/pricing,181,161,59,46.95,53.58,179.3,3,120.66
2025-12-13T00:00:00Z,/blog,144,109,41,50.36,50.19,88.1,4,176.27
2025-12-13T00:00:00Z,/blog/analytics-guide,175,139,56,44.18,55.19,118.9,6,199.38
2025-12-13T00:00:00Z,/signup,112,87,44,36.33,63.36,134.1,2,104.5
2025-12-14T00:00:00Z,/,300,249,94,53.06,47.36,193.3,11,382.7
2025-12-14T00:00:00Z,/features,158,139,57,49.46,50.24,169.3,5,259.93
2025-12-14T00:00:00Z,/pricing,162,131,51,43.16,58.42,90.8,3,154.05
2025-12-14T00:00:00Z,/blog,140,122,46,39.35,61.08,158.4,6,354.61
2025-12-14T00:00:00Z,/blog/analytics-guide,162,142,76,53.49,46.69,96.1,7,411.55
2025-12-14T00:00:00Z,/signup,116,97,45,40.31,60.53,146.7,4,199.82
2025-12-15T00:00:00Z,/,423,359,189,39.51,62.3,94.5,13,743.32
2025-12-15T00:00:00Z,/features,208,170,74,41.42,57.46,144.0,8,431.92
2025-12-15T00:00:00Z,/pricing,198,157,59,36.35,64.29,143.4,5,245.85
2025-12-15T00:00:00Z,/blog,222,191,89,41.74,59.62,192.2,7,334.48
2025-12-15T00:00:00Z,/blog/analytics-guide,213,186,75,50.14,48.75,192.7,7,300.48
2025-12-15T00:00:00Z,/signup,146,130,70,48.33,50.31,191.3,3,101.9
2025-12-16T00:00:00Z,/,394,327,115,52.78,45.54,110.6,14,637.57
2025-12-16T00:00:00Z,/features,246,204,87,41.62,60.05,138.2,9,488.7
2025-12-16T00:00:00Z,/pricing,253,209,102,50.63,47.63,142.7,9,425.1
2025-12-16T00:00:00Z,/blog,244,218,109,45.6,55.82,162.8,6,181.13
2025-12-16T00:00:00Z,/blog/analytics-guide,198,174,94,53.4,47.92,129.0,6,278.61
2025-12-16T00:00:00Z,/signup,154,125,49,40.84,59.6,107.9,6,311.94
2025-12-17T00:00:00Z,/,529,463,249,49.61,51.95,190.9,12,642.91
2025-12-17T00:00:00Z,/features,216,177,86,47.71,53.27,100.8,5,188.51
2025-12-17T00:00:00Z,/pricing,264,225,94,47.35,53.0,155.4,9,457.15
2025-12-17T00:00:00Z,/blog,233,190,77,43.36,54.79,100.8,5,166.17
2025-12-17T00:00:00Z,/blog/analytics-guide,216,183,70,42.89,58.84,124.9,5,269.82
2025-12-17T00:00:00Z,/signup,178,159,71,54.84,45.62,91.7,7,320.82
2025-12-18T00:00:00Z,/,459,347,169,36.01,63.29,104.0,19,580.45
2025-12-18T00:00:00Z,/features,244,212,95,47.05,52.96,141.6,8,274.14
2025-12-18T00:00:00Z,/pricing,194,164,88,35.43,65.25,154.6,7,232.61
2025-12-18T00:00:00Z,/blog,242,185,97,52.91,48.0,137.6,7,286.25
2025-12-18T00:00:00Z,/blog/analytics-guide,247,206,103,54.71,47.12,198.6,5,231.98
2025-12-18T00:00:00Z,/signup,153,137,63,46.55,54.66,83.6,5,181.5
2025-12-19T00:00:00Z,/,488,437,195,49.4,49.97,160.8,13,505.78
2025-12-19T00:00:00Z,/features,234,206,83,38.41,63.05,90.6,6,303.06
2025-12-19T00:00:00Z,/pricing,189,165,87,53.6,47.16,194.7,8,317.6
2025-12-19T00:00:00Z,/blog,234,198,108,44.57,54.45,146.2,5,293.3
2025-12-19T00:00:00Z,/blog/analytics-guide,205,161,56,54.84,45.0,154.2,8,477.22
2025-12-19T00:00:00Z,/signup,163,131,69,49.22,50.41,134.0,5,229.04
2025-12-20T00:00:00Z,/,367,287,130,36.14,62.8,165.3,16,633.16
2025-12-20T00:00:00Z,/features,155,133,70,52.53,47.34,185.8,7,233.94
2025-12-20T00:00:00Z,/pricing,185,161,85,52.2,49.76,187.6,6,288.23
2025-12-20T00:00:00Z,/blog,157,137,48,38.77,60.33,142.7,4,136.26
2025-12-20T00:00:00Z,/blog/analytics-guide,164,133,71,41.67,57.78,82.9,4,228.23
2025-12-20T00:00:00Z,/signup,113,93,32,42.64,59.16,124.0,4,131.59
2025-12-21T00:00:00Z,/,309,238,117,53.62,45.19,132.4,8,322.07
2025-12-21T00:00:00Z,/features,152,121,60,38.13,61.59,195.5,4,209.38
2025-12-21T00:00:00Z,/pricing,198,148,58,46.89,53.39,181.9,9,389.0
2025-12-21T00:00:00Z,/blog,170,136,62,39.86,60.9,101.8,7,281.5
2025-12-21T00:00:00Z,/blog/analytics-guide,157,132,54,39.58,60.91,129.0,4,143.46
2025-12-21T00:00:00Z,/signup,131,101,47,49.97,50.88,157.4,3,90.26
2025-12-22T00:00:00Z,/,410,362,169,37.84,61.98,169.2,12,385.97
2025-12-22T00:00:00Z,/features,203,158,74,43.2,56.01,142.3,9,488.94
2025-12-22T00:00:00Z,/pricing,245,190,91,37.27,62.66,138.5,8,297.99
2025-12-22T00:00:00Z,/blog,210,163,66,42.62,58.46,168.7,7,247.39
2025-12-22T00:00:00Z,/blog/analytics-guide,231,186,86,53.85,46.94,147.8,7,402.96
2025-12-22T00:00:00Z,/signup,137,105,46,46.12,52.1,99.4,5,293.72
2025-12-23T00:00:00Z,/,446,345,169,52.55,48.74,80.7,12,669.2
2025-12-23T00:00:00Z,/features,189,156,70,38.56,61.05,178.8,4,192.07
2025-12-23T00:00:00Z,/pricing,203,156,71,53.51,47.87,173.3,4,239.79
2025-12-23T00:00:00Z,/blog,223,175,89,53.58,45.72,86.0,5,156.67
2025-12-23T00:00:00Z,/blog/analytics-guide,195,157,80,47.63,53.86,143.4,7,323.36
2025-12-23T00:00:00Z,/signup,124,93,44,40.22,59.18,115.5,5,165.26
2025-12-24T00:00:00Z,/,385,311,132,46.02,54.42,80.9,16,735.66
2025-12-24T00:00:00Z,/features,199,159,81,50.32,51.58,166.6,9,299.84
2025-12-24T00:00:00Z,/pricing,241,194,76,40.72,58.83,135.8,10,468.09
2025-12-24T00:00:00Z,/blog,214,187,78,41.53,58.01,193.9,5,270.98
2025-12-24T00:00:00Z,/blog/analytics-guide,197,161,66,54.1,47.75,190.2,9,397.95
2025-12-24T00:00:00Z,/signup,158,118,64,35.39,63.43,163.4,7,412.25
2025-12-25T00:00:00Z,/,509,426,155,54.93,43.73,198.0,16,537.49
2025-12-25T00:00:00Z,/features,255,193,94,54.31,46.57,99.5,12,667.45
2025-12-25T00:00:00Z,/pricing,226,175,67,41.62,57.07,134.0,5,189.91
2025-12-25T00:00:00Z,/blog,197,150,53,41.06,57.49,178.6,7,258.93
2025-12-25T00:00:00Z,/blog/analytics-guide,211,188,80,40.14,61.43,97.3,10,434.45
2025-12-25T00:00:00Z,/signup,168,129,54,42.53,58.01,81.4,3,178.07
2025-12-26T00:00:00Z,/,405,325,136,37.17,61.37,118.1,18,858.97
2025-12-26T00:00:00Z,/features,216,194,99,36.3,64.33,128.3,5,251.97
2025-12-26T00:00:00Z,/pricing,203,157,81,35.3,63.6,109.5,5,262.5
2025-12-26T00:00:00Z,/blog,271,210,78,42.96,58.83,178.3,9,481.4
2025-12-26T00:00:00Z,/blog/analytics-guide,236,211,96,49.13,51.47,143.8,7,408.7
2025-12-26T00:00:00Z,/signup,144,119,51,45.33,54.45,100.0,4,194.27
2025-12-27T00:00:00Z,/,377,289,102,39.57,58.51,138.0,14,774.81
2025-12-27T00:00:00Z,/features,169,129,53,36.81,64.96,147.8,3,139.51
2025-12-27T00:00:00Z,/pricing,152,129,67,35.04,66.91,183.0,5,213.08
2025-12-27T00:00:00Z,/blog,144,114,41,42.45,58.37,170.8,4,153.97
2025-12-27T00:00:00Z,/blog/analytics-guide,141,109,52,45.66,56.26,188.5,3,147.84
2025-12-27T00:00:00Z,/signup,107,85,46,51.88,49.36,107.3,5,288.21
2025-12-28T00:00:00Z,/,307,235,95,48.65,49.75,197.9,6,302.96
2025-12-28T00:00:00Z,/features,135,113,58,46.85,52.63,90.1,3,150.82
2025-12-28T00:00:00Z,/pricing,140,120,59,35.82,65.75,123.7,5,239.01
2025-12-28T00:00:00Z,/blog,157,126,65,41.33,59.62,160.6,6,206.13
2025-12-28T00:00:00Z,/blog/analytics-guide,163,127,55,37.84,62.89,129.0,3,143.03
2025-12-28T00:00:00Z,/signup,110,83,29,53.66,47.09,135.4,4,152.09
2025-12-29T00:00:00Z,/,388,310,161,47.97,53.54,195.8,9,271.65
2025-12-29T00:00:00Z,/features,186,141,54,40.09,58.86,154.6,4,145.49
2025-12-29T00:00:00Z,/pricing,190,166,67,39.91,59.01,97.7,6,238.29
2025-12-29T00:00:00Z,/blog,218,180,92,53.95,47.34,114.0,9,476.31
2025-12-29T00:00:00Z,/blog/analytics-guide,227,179,83,48.17,52.92,197.0,8,385.21
2025-12-29T00:00:00Z,/signup,162,140,72,45.4,55.91,194.4,4,170.79
2025-12-30T00:00:00Z,/,425,320,163,46.28,53.08,85.3,10,390.96
2025-12-30T00:00:00Z,/features,202,153,64,46.15,54.03,163.3,5,218.59
2025-12-30T00:00:00Z,/pricing,210,172,60,49.5,48.77,141.4,4,191.38
2025-12-30T00:00:00Z,/blog,209,179,62,52.23,46.31,97.4,7,348.41
2025-12-30T00:00:00Z,/blog/analytics-guide,215,187,67,52.54,47.67,180.1,10,570.61
2025-12-30T00:00:00Z,/signup,133,102,44,44.54,54.9,158.3,4,173.81
2025-12-31T00:00:00Z,/,480,364,168,49.61,50.16,96.6,16,501.55
2025-12-31T00:00:00Z,/features,240,192,94,41.16,60.12,164.1,6,245.43
2025-12-31T00:00:00Z,/pricing,243,213,76,42.38,59.04,170.2,11,465.51
2025-12-31T00:00:00Z,/blog,242,199,77,48.74,50.93,130.9,7,348.87
2025-12-31T00:00:00Z,/blog/analytics-guide,207,170,73,37.16,62.48,152.3,5,206.45
2025-12-31T00:00:00Z,/signup,162,128,47,43.1,56.48,189.4,7,245.32
2026-01-01T00:00:00Z,/,429,328,179,54.65,43.88,93.6,19,1040.69
2026-01-01T00:00:00Z,/features,216,168,67,37.13,64.65,174.4,8,328.18
2026-01-01T00:00:00Z,/pricing,202,175,85,43.84,58.1,134.7,7,274.97
2026-01-01T00:00:00Z,/blog,215,170,70,50.85,47.77,184.3,5,189.48
2026-01-01T00:00:00Z,/blog/analytics-guide,229,192,90,39.61,60.92,99.7,7,247.18
2026-01-01T00:00:00Z,/signup,145,119,62,43.33,56.04,143.4,4,188.18
2026-01-02T00:00:00Z,/,423,333,138,51.97,46.4,120.8,15,816.0
2026-01-02T00:00:00Z,/features,197,164,63,39.15,62.28,117.9,8,368.22
2026-01-02T00:00:00Z,/pricing,196,161,75,39.44,61.44,83.0,4,236.43
2026-01-02T00:00:00Z,/blog,218,164,63,35.03,66.32,142.9,7,277.81
2026-01-02T00:00:00Z,/blog/analytics-guide,191,151,77,51.03,47.51,170.3,4,177.81
2026-01-02T00:00:00Z,/signup,157,135,69,43.79,55.44,112.1,5,216.06
2026-01-03T00:00:00Z,/,333,281,142,44.28,56.01,97.6,11,656.66
2026-01-03T00:00:00Z,/features,169,137,61,41.35,59.39,98.3,7,248.03
2026-01-03T00:00:00Z,/pricing,170,133,59,54.15,43.92,161.6,5,166.77
2026-01-03T00:00:00Z,/blog,184,153,55,40.63,58.48,182.2,6,309.47
2026-01-03T00:00:00Z,/blog/analytics-guide,195,149,73,51.91,48.3,189.0,9,448.57
2026-01-03T00:00:00Z,/signup,118,98,36,50.21,48.66,82.4,3,141.14
2026-01-04T00:00:00Z,/,355,285,106,45.82,55.43,185.2,13,689.71
2026-01-04T00:00:00Z,/features,155,126,49,37.92,61.54,186.1,7,322.43
2026-01-04T00:00:00Z,/pricing,186,143,64,53.69,45.49,134.9,9,459.67
2026-01-04T00:00:00Z,/blog,148,117,41,52.58,48.82,174.5,4,173.19
2026-01-04T00:00:00Z,/blog/analytics-guide,168,138,65,48.88,49.65,170.1,5,169.72
2026-01-04T00:00:00Z,/signup,111,97,45,45.4,53.28,116.5,2,76.91
2026-01-05T00:00:00Z,/,500,389,163,40.75,60.15,96.3,13,432.37
2026-01-05T00:00:00Z,/features,216,180,95,42.82,59.0,177.5,7,231.05
2026-01-05T00:00:00Z,/pricing,247,187,91,49.86,49.8,120.2,8,370.15
2026-01-05T00:00:00Z,/blog,203,181,77,51.48,47.89,136.9,6,270.48
2026-01-05T00:00:00Z,/blog/analytics-guide,247,217,76,41.2,58.7,101.4,11,543.44
2026-01-05T00:00:00Z,/signup,156,128,58,39.97,59.75,184.3,6,236.01
2026-01-06T00:00:00Z,/,433,344,126,43.99,56.1,145.6,10,553.75
2026-01-06T00:00:00Z,/features,236,204,92,36.78,64.65,187.9,9,304.53
2026-01-06T00:00:00Z,/pricing,241,182,96,35.82,64.85,197.5,7,260.12
2026-01-06T00:00:00Z,/blog,216,189,84,43.2,56.27,81.6,10,528.02
2026-01-06T00:00:00Z,/blog/analytics-guide,227,170,69,51.33,49.36,86.9,6,202.27
2026-01-06T00:00:00Z,/signup,150,133,72,35.99,64.85,167.0,3,150.22
2026-01-07T00:00:00Z,/,409,331,133,44.68,57.16,81.5,15,878.09
2026-01-07T00:00:00Z,/features,222,183,68,48.1,50.89,135.4,8,244.42
2026-01-07T00:00:00Z,/pricing,203,177,78,52.87,45.51,88.2,6,256.47
2026-01-07T00:00:00Z,/blog,243,214,91,36.44,64.01,117.0,9,441.44
2026-01-07T00:00:00Z,/blog/analytics-guide,241,195,91,36.11,64.76,120.5,7,417.98
2026-01-07T00:00:00Z,/signup,150,134,49,52.76,46.37,98.9,5,157.64
2026-01-08T00:00:00Z,/,488,431,224,44.0,54.95,157.8,23,987.92
2026-01-08T00:00:00Z,/features,235,206,88,54.07,46.5,138.3,7,301.82
2026-01-08T00:00:00Z,/pricing,236,194,88,37.7,63.15,142.7,8,280.13
2026-01-08T00:00:00Z,/blog,227,198,87,52.75,45.93,88.9,5,279.74
2026-01-08T00:00:00Z,/blog/analytics-guide,213,187,91,49.61,51.59,179.1,7,212.89
2026-01-08T00:00:00Z,/signup,147,130,60,43.85,54.81,179.5,7,399.31
2026-01-09T00:00:00Z,/,463,378,194,52.76,46.85,121.7,16,822.36
2026-01-09T00:00:00Z,/features,245,185,66,43.97,56.88,122.5,9,495.39
2026-01-09T00:00:00Z,/pricing,214,170,65,44.55,56.9,166.0,5,261.62
2026-01-09T00:00:00Z,/blog,224,193,75,49.88,51.27,180.4,8,334.03
2026-01-09T00:00:00Z,/blog/analytics-guide,253,226,89,54.85,43.88,117.4,5,267.8
2026-01-09T00:00:00Z,/signup,167,138,62,54.84,43.89,119.8,4,153.01
2026-01-10T00:00:00Z,/,377,303,141,46.01,55.89,176.7,15,489.62
2026-01-10T00:00:00Z,/features,189,150,74,37.88,62.47,122.8,6,334.49
2026-01-10T00:00:00Z,/pricing,148,126,47,53.63,47.04,178.7,3,159.19
2026-01-10T00:00:00Z,/blog,155,135,49,50.34,48.82,191.2,4,158.21
2026-01-10T00:00:00Z,/blog/analytics-guide,191,164,86,41.93,58.19,143.1,8,479.18
2026-01-10T00:00:00Z,/signup,123,98,37,49.2,52.11,167.7,4,223.44
2026-01-11T00:00:00Z,/,331,256,133,48.44,51.91,193.2,10,534.52
2026-01-11T00:00:00Z,/features,175,142,67,53.85,47.25,95.0,8,418.09
2026-01-11T00:00:00Z,/pricing,155,119,47,48.36,53.51,190.6,5,178.04
2026-01-11T00:00:00Z,/blog,153,136,60,39.83,61.75,102.8,3,174.51
2026-01-11T00:00:00Z,/blog/analytics-guide,157,132,59,39.75,60.79,85.5,6,186.29
2026-01-11T00:00:00Z,/signup,117,89,48,52.37,47.25,101.0,2,117.44
2026-01-12T00:00:00Z,/,517,420,153,46.02,52.87,101.4,24,950.13
2026-01-12T00:00:00Z,/features,238,188,101,38.65,60.98,142.2,8,477.28
2026-01-12T00:00:00Z,/pricing,233,188,85,51.53,50.44,185.6,6,263.07
2026-01-12T00:00:00Z,/blog,230,189,99,50.08,50.39,185.8,7,225.15
2026-01-12T00:00:00Z,/blog/analytics-guide,218,168,65,51.66,46.68,159.2,9,323.38
2026-01-12T00:00:00Z,/signup,141,117,46,40.81,57.5,113.5,4,209.2
2026-01-13T00:00:00Z,/,402,306,132,53.81,47.44,131.2,18,806.34
2026-01-13T00:00:00Z,/features,206,161,78,53.71,44.81,180.2,4,126.37
2026-01-13T00:00:00Z,/pricing,231,187,91,41.21,58.58,85.8,10,487.86
2026-01-13T00:00:00Z,/blog,226,199,78,37.89,63.78,132.1,8,312.61
2026-01-13T00:00:00Z,/blog/analytics-guide,231,206,110,49.86,51.26,134.8,6,274.5
2026-01-13T00:00:00Z,/signup,154,133,69,38.15,60.82,111.8,5,184.92
2026-01-14T00:00:00Z,/,445,388,199,44.06,54.9,89.9,14,743.19
2026-01-14T00:00:00Z,/features,199,176,71,53.13,45.33,133.7,4,132.23
2026-01-14T00:00:00Z,/pricing,242,201,85,42.45,55.58,110.7,8,425.5
2026-01-14T00:00:00Z,/blog,208,167,74,48.28,49.96,147.3,9,448.05
2026-01-14T00:00:00Z,/blog/analytics-guide,202,165,67,38.51,63.23,100.6,7,248.69
2026-01-14T00:00:00Z,/signup,158,122,55,44.96,53.61,129.8,3,133.48
2026-01-15T00:00:00Z,/,508,432,204,50.29,50.96,178.9,13,420.27
2026-01-15T00:00:00Z,/features,222,198,105,46.1,54.94,173.2,6,358.71
2026-01-15T00:00:00Z,/pricing,224,192,70,41.3,57.7,192.5,10,333.9
2026-01-15T00:00:00Z,/blog,222,169,83,51.02,48.55,127.2,10,449.27
2026-01-15T00:00:00Z,/blog/analytics-guide,238,209,102,43.97,55.95,190.1,7,223.75
2026-01-15T00:00:00Z,/signup,146,112,46,35.17,66.06,157.3,6,316.24
2026-01-16T00:00:00Z,/,459,386,160,37.84,61.78,190.5,15,527.98
2026-01-16T00:00:00Z,/features,197,155,79,51.32,50.67,192.8,5,202.5
2026-01-16T00:00:00Z,/pricing,259,216,113,45.92,55.74,177.7,9,478.74
2026-01-16T00:00:00Z,/blog,233,187,100,51.12,47.47,98.7,8,292.63
2026-01-16T00:00:00Z,/blog/analytics-guide,257,193,75,45.96,55.52,187.2,7,223.38
2026-01-16T00:00:00Z,/signup,152,127,47,42.08,59.35,184.8,7,252.23
2026-01-17T00:00:00Z,/,304,242,106,39.54,61.86,85.0,14,821.99
2026-01-17T00:00:00Z,/features,145,121,62,47.88,53.34,92.6,6,241.23
2026-01-17T00:00:00Z,/pricing,184,161,85,52.19,48.96,172.2,8,423.1
2026-01-17T00:00:00Z,/blog,166,133,66,47.43,53.87,123.9,4,212.19
2026-01-17T00:00:00Z,/blog/analytics-guide,185,154,56,53.37,47.57,138.1,5,236.9
2026-01-17T00:00:00Z,/signup,105,82,33,45.75,55.1,86.2,4,233.99
2026-01-18T00:00:00Z,/,313,271,104,45.96,52.96,185.6,9,448.79
2026-01-18T00:00:00Z,/features,175,140,73,50.1,49.01,159.2,6,357.85
2026-01-18T00:00:00Z,/pricing,133,112,61,53.22,48.58,84.8,4,155.17
2026-01-18T00:00:00Z,/blog,135,116,55,45.99,52.74,87.8,3,170.7
2026-01-18T00:00:00Z,/blog/analytics-guide,156,135,68,43.3,57.37,145.0,7,262.92
